Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990613,40,28,55,49,37,30,21,9,2,7,15,10,9,12,1,5,8,11,11,15,17,21,21,28
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990614,32,28,24,21,26,6,11,12,12,17,4,14,2,5,7,0,0,2,3,19,0,0,0,2
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990615,4,9,26,0,0,0,0,1,0,0,3,0,5,3,1,0,0,1,0,5,4,6,6,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990616,0,0,2,1,0,1,1,0,0,1,6,3,5,3,3,3,6,9,6,7,8,11,8,14
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990617,12,13,9,7,5,3,6,12,22,14,4,0,0,7,6,8,3,4,12,4,6,13,9,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990618,2,8,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990619,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990620,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990621,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,11,6,7,9,9,11,14,14,14
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990622,14,14,13,12,10,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990623,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,19,25,20,17,21,18,15,19,18,17,17,19,23,34
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990624,44,66,45,35,25,21,21,19,15,17,19,19,13,9,13,15,17,14,12,17,16,22,34,37
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990625,21,27,21,22,18,17,18,23,23,20,13,19,20,23,27,27,22,23,24,27,21,21,21,20
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990626,22,23,17,16,16,2,6,6,13,17,16,18,17,12,11,11,-999,5,6,7,5,4,7,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990627,6,7,16,14,12,12,6,7,7,5,13,12,7,14,14,12,7,7,0,7,13,13,16,18
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990628,28,25,21,19,14,16,15,10,10,16,8,2,1,8,3,5,7,6,9,9,7,8,13,14
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990629,13,10,8,8,7,7,9,11,18,15,13,10,5,9,8,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990630,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,5,6,1,3,2,3,5,4,4,8,7,9,9,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990701,9,16,2,4,6,5,10,10,10,3,10,9,5,11,8,4,5,0,10,3,2,3,6,11
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990702,10,7,8,12,22,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990703,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990704,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990705,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,2,1,1,0,3,4,1,5,5,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990706,3,0,2,3,2,8,9,11,7,5,3,4,2,7,6,9,8,6,4,4,8,12,9,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990707,8,5,4,1,0,0,0,0,0,0,0,0,1,0,2,0,2,3,3,4,3,6,6,11
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990708,7,3,2,2,2,2,0,1,1,0,4,0,0,0,0,4,6,3,5,3,7,4,3,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990709,3,2,2,2,2,6,6,6,7,7,6,0,6,8,7,4,6,4,9,9,7,11,15,13
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990710,5,6,0,0,3,2,3,8,7,8,4,4,6,8,2,4,6,3,4,5,8,9,7,5
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990711,7,6,4,2,7,1,3,2,5,3,4,5,3,6,4,5,0,0,7,6,8,6,4,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990712,7,10,3,2,2,3,4,11,17,16,18,-999,-999,6,6,7,8,7,9,9,11,16,23,29
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990713,31,23,20,15,16,15,15,19,21,17,10,12,9,12,12,13,13,14,8,3,4,6,7,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990714,10,15,11,9,10,15,11,15,16,17,21,21,22,21,19,18,13,15,16,17,19,21,29,30
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990715,37,33,29,23,20,18,17,14,17,17,19,21,22,25,27,30,31,33,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990716,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,14,20,29,33,43,46,43,47,49,43
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990717,38,42,43,45,47,46,47,48,50,50,46,47,45,44,26,28,20,24,19,15,11,12,18,15
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990718,16,18,21,19,20,9,13,24,26,23,15,14,14,16,17,21,22,9,3,0,0,2,6,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990719,10,0,0,1,3,1,4,1,3,6,2,1,6,1,3,4,6,7,10,2,4,6,8,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990720,0,0,4,0,0,2,4,7,2,3,2,0,0,0,2,0,1,1,3,6,6,22,16,19
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990721,20,9,5,4,3,2,3,7,17,19,17,16,14,9,7,8,11,8,8,6,2,5,9,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990722,7,9,12,15,10,7,7,7,13,14,10,14,11,21,24,14,29,2,16,9,9,5,8,12
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990723,11,9,4,9,14,15,12,14,17,14,13,5,7,10,9,0,4,1,0,6,9,17,14,16
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990724,9,10,5,4,6,3,10,9,10,10,8,17,7,4,3,2,8,0,9,4,5,6,3,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990725,5,2,0,0,4,8,6,7,9,8,9,7,7,6,8,5,4,6,3,0,8,4,7,2
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990726,3,8,2,5,0,5,7,4,4,5,10,9,6,5,4,6,2,13,2,1,6,7,8,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990727,3,9,3,3,5,4,6,6,7,7,7,11,14,12,12,11,9,15,16,15,15,18,13,16
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990728,14,2,4,2,3,11,15,12,12,17,26,20,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990729,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990730,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,22,15,18,14,17,8,9,6,16,12,15,15,18,22
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990731,14,20,20,19,13,11,15,19,25,18,18,19,20,14,15,16,14,9,15,20,18,16,5,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990801,7,18,8,9,13,11,16,12,5,1,0,0,0,0,0,2,0,1,0,4,1,4,1,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990802,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,0,0,0,0,0,1,2,9,6,5
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990803,5,6,4,3,3,3,3,4,7,9,6,4,5,4,3,3,5,1,2,1,2,4,8,5
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990804,4,3,2,1,2,1,2,3,7,10,9,11,11,6,7,3,9,4,6,5,6,6,6,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990805,5,3,4,4,4,7,7,6,8,9,8,6,7,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990806,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990807,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990809,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,3,1,0,2,1,1,2,1,2,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990810,3,2,1,2,3,2,5,6,7,4,2,1,3,1,1,2,2,2,4,3,6,10,13,11
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990811,15,9,4,2,6,8,5,10,14,13,12,8,8,6,8,9,7,8,9,10,11,14,15,11
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990812,10,8,7,9,10,10,11,12,16,18,16,19,14,18,19,6,12,16,8,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,5,3,3,0,2,1,2,5,1,2,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990814,3,3,3,2,3,4,7,9,12,25,0,5,3,1,2,2,5,2,4,3,2,4,0,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990815,5,3,2,2,1,1,2,2,8,6,5,0,2,3,0,1,1,1,5,0,1,5,4,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990816,6,6,5,1,2,5,6,6,9,10,11,10,11,9,8,6,7,6,8,12,8,9,9,11
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990817,9,8,6,6,6,8,7,8,13,13,12,10,13,10,13,11,20,25,22,18,17,5,13,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990818,9,10,9,8,6,5,6,0,1,2,2,4,2,3,3,3,3,5,7,3,6,9,7,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990819,9,7,4,3,4,4,3,9,12,14,15,14,6,4,5,8,4,1,3,14,7,4,7,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990820,8,8,6,7,11,11,8,9,15,16,13,15,9,9,5,7,7,9,9,20,8,9,12,12
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990821,13,7,6,5,5,5,4,6,11,13,15,10,0,9,12,7,11,10,10,0,9,12,9,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990822,12,10,8,7,8,9,9,10,10,10,12,12,15,14,10,16,17,11,12,8,3,8,12,14
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990823,9,10,7,6,7,5,6,7,16,17,15,17,11,11,20,17,19,13,12,13,18,19,20,22
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990824,22,20,18,14,12,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990825,29,20,16,14,13,11,13,15,21,24,15,17,21,18,16,17,22,25,25,30,29,30,33,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990826,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990827,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,19,17,21,26,17,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990828,10,10,10,8,10,9,7,7,8,10,13,13,13,17,23,27,23,19,17,18,19,15,14,21
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990829,15,5,6,6,8,7,6,5,3,0,1,0,0,0,3,0,0,1,0,1,1,3,4,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990830,2,2,1,1,1,1,1,3,8,6,0,0,1,1,1,3,4,3,3,2,7,7,10,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990831,3,2,7,5,4,3,2,4,7,10,12,8,8,5,8,7,5,7,5,7,14,18,15,16
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990901,18,13,11,9,8,6,6,7,8,16,17,16,8,5,6,9,6,8,9,11,13,15,19,24
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990902,23,17,13,12,10,10,12,14,16,21,19,19,15,10,16,11,12,10,10,14,18,20,23,26
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990903,23,24,20,18,18,16,18,19,23,26,24,23,23,23,25,26,24,20,32,14,13,7,6,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990904,9,6,8,8,10,7,7,12,20,8,7,7,8,9,13,17,11,11,10,11,9,13,11,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990905,8,8,7,7,7,10,9,10,9,14,20,17,11,16,18,17,16,21,21,25,28,28,19,27
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990906,16,15,17,17,19,17,16,17,13,11,13,12,13,9,12,10,12,11,17,13,1,2,2,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990907,6,0,3,2,3,4,5,5,11,17,19,21,19,15,14,15,17,19,21,27,26,17,22,16
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990908,8,10,10,10,8,5,1,4,7,4,6,11,11,7,11,5,9,6,6,3,1,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990909,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,12,11,13,9,6,3,5,4,5,5
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990910,5,7,4,5,4,2,3,7,5,7,9,6,8,12,8,8,6,2,4,5,5,7,3,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990911,4,4,3,4,3,7,7,7,8,10,12,14,0,4,7,4,8,18,9,4,6,7,7,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990912,4,4,3,4,2,4,5,7,10,6,5,4,3,4,3,3,3,3,6,10,13,13,14,12
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990913,7,5,4,4,4,6,9,15,12,13,-999,-999,1,4,4,3,2,5,9,10,6,6,8,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990914,7,7,8,9,10,8,10,10,11,12,15,16,17,19,23,23,16,17,17,19,21,22,22,23
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990915,21,14,11,16,13,11,13,15,17,18,16,12,13,12,9,8,9,8,8,15,16,14,14,17
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990916,16,15,9,8,7,8,8,10,16,11,11,9,9,9,6,5,5,4,7,6,3,6,4,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990917,2,1,5,0,0,0,0,1,1,0,0,0,0,1,1,2,6,0,3,1,0,0,0,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990918,1,2,0,0,1,1,2,3,2,1,0,2,2,0,1,2,0,2,3,10,8,8,8,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990919,7,3,2,1,2,1,2,4,4,6,6,6,6,6,7,6,7,7,8,12,17,21,22,20
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990920,12,10,7,7,6,5,8,10,17,13,10,14,14,12,19,19,20,19,20,20,17,17,18,20
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990921,17,23,31,10,8,6,2,4,3,4,4,3,3,4,5,4,6,4,4,5,2,1,4,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990922,0,1,4,5,1,1,2,4,2,3,4,3,3,6,6,6,6,6,3,3,1,3,4,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990923,3,3,1,1,1,0,0,0,6,5,5,7,6,5,5,8,8,11,8,8,8,10,9,16
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990924,6,4,4,4,5,7,8,9,9,10,10,7,5,5,8,1,4,7,3,5,3,3,4,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990925,5,1,0,0,3,3,1,1,4,8,14,0,0,2,2,0,0,0,6,4,5,4,6,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990926,6,6,2,0,2,0,4,8,4,6,5,5,3,0,0,0,1,2,1,5,10,8,7,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990927,4,3,3,3,7,7,7,14,13,10,7,6,9,9,10,13,12,17,16,23,14,15,18,26
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990928,20,15,16,14,16,18,16,18,24,27,31,33,28,26,27,28,29,30,28,34,36,33,31,26
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990929,30,28,24,20,21,20,19,27,30,31,24,26,25,24,25,26,23,22,25,27,16,12,11,12
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19990930,13,13,13,14,16,15,15,15,16,9,11,10,6,5,-999,-999,7,17,1,0,0,0,0,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991001,1,0,0,1,1,1,2,4,5,7,11,12,12,13,7,7,10,7,6,5,7,1,3,5
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991002,4,4,2,3,3,2,4,5,8,8,6,0,1,0,1,2,3,4,5,6,8,7,10,7
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991003,6,2,9,7,9,8,3,7,8,3,0,0,0,0,0,0,0,0,0,2,3,3,3,2
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991004,2,0,0,0,0,0,0,8,6,5,3,2,1,1,3,1,2,1,3,2,3,6,4,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991005,17,14,10,8,15,12,16,14,0,0,0,4,0,1,0,2,3,3,2,6,5,4,6,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991006,3,2,3,3,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0,1,0,1,4,8,9,11,17
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991008,15,11,9,12,10,8,8,6,11,9,4,7,6,7,7,7,10,5,4,4,4,1,1,2
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991009,2,3,4,3,4,5,6,8,10,18,13,14,8,0,1,3,2,2,2,4,4,4,4,5
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991010,3,2,3,4,7,7,8,8,7,11,13,7,9,15,12,13,14,11,13,18,18,15,14,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991011,0,0,3,0,0,0,3,2,1,4,4,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,0,0,1,3,3,7,10,11,15,13,15,22
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991013,19,4,4,4,3,4,5,3,5,4,4,3,1,2,5,4,6,3,3,2,3,3,4,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991014,4,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,2,2,2,3,2,2
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991015,3,2,0,2,2,4,2,5,8,5,4,4,3,3,2,4,4,5,9,11,23,23,26,27
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991016,24,17,19,8,7,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991018,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991019,-999,-999,-999,-999,-999,-999,-999,12,13,7,3,1,2,3,2,-999,-999,-999,-999,0,6,7,7,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991020,5,5,4,3,3,3,3,4,10,10,6,6,4,4,4,5,9,9,9,7,8,10,12,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991021,4,3,5,6,6,5,6,5,5,9,7,8,8,4,3,3,5,7,8,15,21,21,8,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991022,5,5,4,4,3,4,4,4,5,5,7,4,2,3,2,4,4,5,6,5,5,5,5,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991023,5,4,7,7,8,9,10,9,9,8,8,5,5,1,5,1,2,3,2,5,3,1,1,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991024,1,1,0,1,1,1,2,2,2,1,0,0,0,0,0,1,2,2,2,2,1,1,0,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991025,0,0,0,0,0,0,1,2,2,1,1,1,0,2,2,2,1,2,5,8,12,17,23,20
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991026,16,4,3,4,3,4,6,6,8,8,8,10,12,13,13,17,21,23,25,29,21,21,22,17
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991027,13,10,2,0,0,0,1,1,2,0,2,2,0,0,1,0,1,1,5,6,3,3,5,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991028,2,2,2,1,2,2,3,7,10,7,9,10,12,12,10,3,7,9,11,12,9,10,12,8
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991029,5,6,8,10,10,11,9,14,23,17,11,9,6,6,0,0,1,3,7,11,20,20,6,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991030,6,3,2,3,1,3,4,4,5,4,5,3,2,5,6,2,9,8,10,7,5,5,9,14
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991031,17,23,28,23,24,20,18,20,23,24,26,26,26,27,26,26,26,11,0,0,1,5,2,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991101,4,7,6,7,6,8,10,13,15,12,12,10,9,7,9,11,11,18,22,34,36,41,44,47
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991102,45,47,38,36,36,33,25,24,27,11,12,14,10,15,17,23,36,18,10,8,10,9,6,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991103,6,5,1,2,5,4,3,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991104,0,0,0,0,0,0,0,0,1,1,3,2,0,1,1,2,2,3,3,4,1,2,4,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991105,4,4,5,4,3,3,3,4,9,9,8,11,9,7,8,7,10,15,14,9,15,13,13,15
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991106,12,11,14,11,10,11,2,1,1,1,1,2,1,1,0,1,1,2,3,5,5,3,4,3
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991107,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991108,1,1,0,0,0,0,0,3,2,1,0,1,0,0,0,1,1,2,6,9,16,15,22,24
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991109,28,20,12,11,7,3,5,6,4,5,4,4,-999,-999,5,4,7,8,10,7,7,4,7,6
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991110,6,5,9,8,6,7,7,8,7,7,10,9,9,4,5,5,9,7,6,1,1,1,1,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991111,2,1,1,1,1,2,2,3,4,6,2,1,2,0,0,1,2,1,4,7,7,8,9,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991112,8,10,10,10,5,5,6,8,8,14,11,10,14,12,9,8,8,11,11,14,9,6,8,9
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991113,8,5,5,4,4,4,5,5,5,6,6,5,5,8,8,9,13,14,13,22,14,16,19,17
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991114,10,10,8,7,5,4,5,1,4,3,4,5,4,5,5,6,7,8,9,11,8,0,0,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991115,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,1,2,1,1,1,0,0,0
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991116,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,3,4,1,0,1,1,0,1
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991117,1,0,1,0,1,0,1,2,3,4,5,2,3,1,0,2,2,3,5,3,5,4,6,4
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991118,0,0,0,1,2,2,2,4,5,9,8,2,3,0,1,2,3,4,5,6,6,8,8,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991119,14,14,13,8,1,5,3,3,6,6,7,6,6,3,5,4,5,7,10,5,5,6,7,10
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991120,14,19,28,23,16,16,14,16,17,24,28,21,19,19,18,29,26,31,30,28,38,45,41,45
PM2.5,706,50308,Québec,QC,46.821177,-71.220495,19991121,52,49,50,32,27,24,21,18,13,11,12,14,14,16,16,17,20,20,19,13,10,14,12,9
