Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980717,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980718,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980719,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980720,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980721,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980722,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980723,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980724,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,6,27,24,18,18,19,20,23,24
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980725,23,23,22,19,15,16,13,8,3,3,2,2,0,1,2,3,2,3,4,4,5,4,4,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980726,5,5,5,5,5,6,7,6,4,3,3,3,2,3,3,3,6,6,4,3,3,3,3,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980727,5,5,5,4,4,9,8,7,5,1,2,6,3,3,9,2,5,7,12,13,19,14,9,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980728,10,9,8,7,9,10,10,12,10,9,7,6,4,4,6,5,6,5,6,8,6,6,6,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980729,5,5,5,5,5,7,7,6,5,4,7,6,7,4,8,6,5,8,8,6,5,5,5,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980730,6,8,9,10,8,9,8,9,12,14,16,16,13,7,7,10,9,12,11,18,17,13,13,10
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980731,11,9,7,5,7,8,11,10,13,7,10,7,9,11,3,6,8,7,6,8,10,8,6,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980801,3,2,2,4,6,6,2,-999,1,0,0,3,4,3,3,3,5,8,4,6,5,5,7,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980802,6,5,4,3,1,5,6,8,0,4,2,3,4,1,3,8,6,6,5,4,5,5,5,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980803,4,6,6,5,5,6,7,8,6,10,10,8,10,9,12,10,10,14,14,8,15,10,12,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980804,12,10,10,9,9,16,14,14,8,3,5,6,6,9,11,4,6,6,11,6,10,13,9,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980805,9,8,7,11,10,15,15,17,14,10,10,15,4,-999,-999,-999,-999,3,8,12,11,8,9,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980806,10,10,10,6,9,19,11,6,12,8,0,2,5,4,9,2,14,17,7,4,7,8,5,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980807,8,7,6,7,2,10,10,13,8,4,0,3,1,7,6,10,8,0,7,14,7,9,9,11
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980808,7,3,3,3,6,9,12,9,10,4,7,8,4,12,13,15,15,19,12,12,10,9,9,12
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980809,13,8,8,10,7,11,13,11,15,13,12,9,10,11,10,8,18,17,12,12,12,14,10,13
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980810,11,9,11,9,9,11,8,11,9,9,12,10,10,11,9,13,11,9,11,8,8,8,7,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980811,6,5,4,0,9,6,4,7,6,6,5,6,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980812,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,1,0,1,0,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980814,0,0,1,1,1,3,3,3,4,3,4,5,6,6,6,6,7,6,7,7,8,9,9,10
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980815,9,9,9,7,8,9,8,10,13,10,12,14,13,11,9,7,5,4,5,5,4,4,5,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980816,5,4,4,4,4,4,6,7,6,5,5,3,5,7,6,9,7,8,13,15,16,15,11,10
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980817,11,9,10,10,11,15,13,12,7,5,7,8,11,13,16,13,14,16,16,15,12,15,12,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980818,6,5,2,1,0,1,3,4,5,4,4,4,7,4,3,2,3,4,2,3,2,1,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980819,1,2,-999,0,-999,1,3,4,5,3,4,3,1,1,0,0,-999,0,3,1,3,4,2,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980820,1,3,0,2,3,5,7,7,2,1,4,1,2,2,0,0,1,1,2,2,3,2,2,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980821,2,3,2,1,4,7,10,12,7,6,2,5,5,5,7,14,6,6,8,13,9,12,8,10
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980822,8,7,8,9,8,8,9,7,9,9,7,9,9,3,6,13,6,6,-999,4,1,-999,2,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980823,4,0,2,2,3,4,3,4,0,4,1,2,2,3,3,2,5,5,5,9,8,10,6,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980824,4,6,5,3,5,5,8,7,5,8,4,5,7,7,4,8,6,9,11,10,15,18,19,22
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980825,20,19,20,18,17,15,19,20,14,17,3,24,21,24,17,20,20,16,15,15,15,15,13,11
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980826,11,9,8,9,9,6,9,17,15,17,13,19,18,23,22,19,25,17,15,15,17,17,10,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980827,0,0,0,0,2,7,14,11,0,2,1,1,5,4,2,4,2,2,2,1,-999,0,1,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980828,-999,0,0,1,1,4,9,10,9,8,9,3,4,4,6,10,2,3,2,5,4,5,1,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980829,3,1,3,3,4,5,6,4,4,0,3,4,2,3,4,5,2,0,0,-999,0,0,4,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980830,5,3,4,2,5,6,6,6,5,3,3,2,2,1,2,1,1,1,4,3,2,2,3,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980831,3,3,1,3,3,5,7,9,9,6,5,7,12,11,11,11,12,13,16,19,17,15,15,13
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980901,7,5,8,9,10,11,10,13,8,3,2,1,4,5,4,8,7,8,9,7,2,4,5,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980902,3,4,3,5,2,7,13,19,7,5,8,5,3,5,5,6,7,9,10,13,12,10,10,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980903,7,8,8,8,8,8,8,9,7,9,7,8,8,10,5,5,5,8,7,5,5,4,2,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980904,4,2,2,1,1,2,4,6,2,4,3,6,10,6,7,6,5,1,2,3,3,2,1,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980905,0,2,4,5,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,3,4,4,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980906,5,3,3,3,-999,3,5,3,4,5,4,5,0,4,3,2,4,5,7,6,7,2,1,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980907,1,5,7,10,6,7,10,10,13,17,17,20,22,21,18,18,17,8,9,10,15,13,14,19
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980908,20,11,9,6,5,5,9,8,4,6,10,12,11,10,8,10,14,16,22,23,26,20,15,15
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980909,17,13,11,8,6,8,9,10,8,7,11,5,9,6,7,9,10,10,5,9,7,8,6,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980910,3,5,5,5,5,8,13,15,14,16,12,12,1,4,7,3,6,7,5,4,1,1,1,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980911,2,2,11,8,2,4,14,6,8,3,8,4,5,7,2,5,5,3,4,7,6,5,1,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980912,3,3,2,2,1,3,17,9,8,3,3,3,4,3,3,8,5,13,8,8,5,0,3,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980913,3,2,1,2,3,5,5,6,5,6,2,3,7,7,4,3,3,6,5,2,5,1,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980914,0,0,-999,-999,-999,4,9,10,2,0,0,0,3,6,5,7,7,5,4,4,3,2,2,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980915,2,1,0,3,2,5,12,17,17,11,9,5,0,10,13,7,7,17,14,8,14,13,6,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980916,2,3,4,3,2,0,5,6,7,5,-999,-999,-999,2,5,2,1,1,1,2,3,3,1,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980917,2,0,0,1,2,3,5,3,5,4,1,4,11,7,8,3,7,9,11,7,8,9,2,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980918,0,2,2,2,3,3,6,4,1,2,1,0,0,1,1,2,1,2,4,3,2,5,9,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980919,7,3,4,1,5,3,18,8,4,6,1,4,5,4,3,3,2,3,4,3,4,4,3,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980920,3,8,5,8,8,9,11,6,3,7,-999,-999,1,1,1,3,4,2,4,6,3,5,1,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980921,4,3,2,3,2,3,17,18,13,7,6,7,6,9,8,5,11,10,13,15,15,14,12,10
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980922,5,6,6,5,3,3,5,7,8,6,8,7,11,4,0,-999,3,-999,-999,2,2,0,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980923,-999,0,-999,2,1,0,3,2,4,4,4,-999,-999,-999,-999,2,4,1,1,5,5,2,1,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980924,3,4,3,2,4,4,11,13,3,1,1,4,2,3,3,4,7,2,9,7,11,10,9,7
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980925,3,7,2,3,4,5,17,15,14,-999,5,0,3,4,5,8,13,8,8,5,9,9,10,10
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980926,7,8,6,5,3,6,13,14,11,11,11,5,9,12,10,8,16,13,13,14,15,14,16,13
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980927,17,14,10,8,9,11,12,17,6,4,0,3,3,6,8,7,4,8,8,7,6,6,6,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980928,3,2,3,0,2,8,9,11,-999,-999,-999,-999,-999,-999,-999,-999,7,7,5,7,10,7,7,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980929,6,6,5,7,4,5,5,3,3,6,5,4,4,3,4,4,4,3,3,4,7,5,5,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19980930,3,2,2,4,4,5,10,9,8,8,5,5,5,5,5,8,6,6,6,7,7,9,8,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981001,7,6,7,9,9,10,11,9,6,3,4,3,4,3,3,4,6,7,7,7,8,6,7,7
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981002,8,-999,0,1,3,1,3,4,4,3,2,2,2,2,2,3,4,6,6,5,5,5,3,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981003,2,1,2,3,3,3,4,4,4,4,1,3,3,4,4,4,3,4,4,4,3,1,2,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981004,2,2,2,2,3,3,4,4,3,2,3,3,2,2,1,3,4,4,4,9,3,3,2,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981005,2,1,2,3,3,3,5,3,2,3,3,4,4,5,5,3,5,4,5,5,7,5,4,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981006,4,4,4,2,2,2,3,3,3,3,3,2,3,3,2,3,2,2,2,1,3,0,2,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981007,3,2,0,3,3,2,3,3,4,3,3,2,2,3,2,4,3,3,6,11,10,10,7,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981008,5,3,3,4,6,7,8,12,9,8,8,8,6,7,5,6,6,6,6,6,5,5,5,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981009,4,3,3,4,7,8,11,4,5,4,4,6,4,4,4,3,4,4,6,4,5,4,4,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981010,4,3,3,4,5,5,7,7,6,2,3,5,5,4,6,4,7,6,5,4,3,3,4,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981011,3,3,2,2,2,2,4,4,3,3,4,3,2,3,4,3,4,6,5,6,5,2,3,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981012,3,1,3,4,4,4,5,7,6,5,8,6,7,5,5,7,5,3,4,5,2,4,3,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981013,4,4,3,5,4,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,3,2,3,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981014,2,3,3,4,3,4,6,6,5,7,8,5,5,6,7,7,8,5,4,5,5,2,2,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981015,2,2,4,5,4,6,7,5,2,2,3,4,1,1,0,1,0,1,2,3,3,3,2,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981016,2,2,7,8,10,6,7,11,12,10,7,7,7,10,7,6,9,11,9,6,8,8,6,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981017,5,5,3,3,3,3,3,5,4,4,3,1,1,0,1,1,1,3,3,1,1,1,1,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981018,1,1,0,1,2,0,1,3,1,1,0,-999,1,1,4,5,5,5,8,10,8,8,8,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981019,10,10,11,12,14,15,19,24,23,25,29,30,30,30,29,29,24,16,5,3,2,1,0,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981020,-999,0,1,2,2,2,1,2,3,2,2,4,2,3,2,2,0,7,12,8,8,5,7,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981021,3,2,2,3,1,2,4,5,0,3,2,1,2,2,2,2,2,4,5,4,5,3,1,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981022,2,2,2,2,2,2,5,8,6,5,3,3,1,3,0,5,6,4,7,2,3,1,1,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981023,1,3,3,1,4,5,12,22,10,5,0,2,1,2,5,1,3,4,7,6,7,6,6,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981024,4,6,4,5,5,4,6,9,10,10,7,7,6,6,7,7,11,13,16,15,10,8,7,7
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981025,7,8,10,9,11,11,11,12,5,4,1,2,0,0,1,2,2,1,2,3,3,2,5,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981026,6,3,2,2,2,3,4,7,18,3,4,2,1,2,2,2,3,4,4,5,11,4,4,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981027,5,7,7,8,4,6,9,12,22,16,8,1,1,2,2,2,6,3,3,3,4,3,4,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981028,1,3,1,2,3,3,3,3,12,5,4,3,1,2,4,3,4,4,4,7,7,6,4,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981029,3,4,4,5,3,3,2,4,10,8,9,7,5,5,6,5,5,3,2,1,0,0,-999,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981030,0,3,3,3,1,4,3,5,6,5,7,5,3,3,4,6,8,7,7,10,10,8,8,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981031,7,5,3,3,4,2,2,2,3,3,3,2,4,4,6,2,2,2,2,0,1,0,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981101,-999,1,1,1,2,0,0,0,1,2,2,3,2,1,2,2,1,1,2,5,3,4,3,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981102,0,-999,-999,-999,-999,-999,1,1,4,5,4,4,5,7,6,8,8,5,4,4,6,6,5,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981103,7,5,3,1,2,1,1,2,7,8,8,4,4,4,6,8,8,9,8,5,6,5,3,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981104,2,1,3,2,1,2,3,3,6,8,7,2,2,2,3,5,8,5,7,11,7,3,3,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981105,5,2,2,3,2,2,2,3,7,6,6,6,3,3,4,5,7,5,8,6,7,4,2,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981106,3,11,3,3,2,1,2,1,4,4,1,1,-999,0,3,-999,0,0,0,0,-999,1,1,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981107,0,1,1,1,-999,1,2,0,4,1,0,1,-999,0,0,0,0,1,2,9,4,1,1,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981108,3,4,2,1,2,1,2,3,1,3,2,1,2,2,1,1,1,1,9,17,17,7,4,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981109,5,8,9,9,10,10,11,14,16,17,11,8,5,3,5,3,3,5,8,12,8,8,5,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981110,7,7,6,3,4,1,1,0,3,4,2,2,1,1,3,1,2,7,3,6,3,6,7,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981111,5,8,7,4,6,4,4,5,4,3,1,1,1,4,6,5,6,6,3,4,4,3,4,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981112,4,2,-999,0,2,3,4,9,10,5,4,2,3,4,4,7,6,8,8,10,8,4,5,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981113,2,4,3,2,5,3,9,10,7,3,0,3,1,0,3,1,4,5,8,5,7,6,12,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981114,4,2,4,3,2,2,3,7,5,1,1,2,2,2,4,3,5,5,6,14,12,7,9,9
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981115,8,5,4,4,5,4,3,3,5,6,5,3,3,3,2,1,-999,-999,0,-999,0,1,0,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981116,3,2,0,2,2,-999,2,2,2,2,4,1,2,6,4,4,6,7,7,4,6,6,4,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981117,5,6,4,5,4,4,4,6,6,5,6,5,4,4,4,4,4,7,5,3,4,6,2,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981118,2,2,3,4,4,1,2,2,4,-999,1,1,1,1,4,5,3,7,3,4,0,4,2,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981119,3,3,2,3,3,1,2,6,10,2,2,6,5,4,7,7,9,9,8,7,7,7,4,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981120,2,1,2,3,2,2,5,10,14,10,10,7,6,7,6,3,4,5,4,2,3,4,1,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981121,8,9,7,5,0,-999,1,3,8,5,6,2,3,0,2,4,4,2,4,0,2,2,4,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981122,5,4,4,4,3,3,1,2,5,4,5,5,3,5,4,7,9,5,4,3,3,5,3,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981123,3,3,5,4,3,3,3,5,7,7,7,7,11,9,9,9,11,11,11,10,11,12,10,12
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981124,12,11,10,9,9,9,9,15,15,17,17,18,17,15,16,14,9,4,1,1,1,2,3,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981125,4,5,3,2,2,3,5,4,8,8,7,7,6,9,5,9,7,7,2,1,2,2,2,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981126,2,1,2,2,3,2,2,2,4,4,5,2,5,5,9,8,5,13,8,5,4,4,4,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981127,3,3,3,2,3,4,4,5,9,9,4,5,9,11,15,14,14,13,14,17,14,12,10,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981128,8,4,4,3,-999,-999,0,1,2,2,1,-999,-999,0,1,2,3,2,1,1,0,1,1,1
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981129,2,2,2,2,2,3,2,3,2,6,3,2,3,3,3,2,2,1,0,2,1,0,3,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981130,2,3,2,1,2,1,1,1,2,2,1,0,3,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981201,-999,-999,-999,-999,-999,0,2,5,5,5,5,7,11,10,6,6,3,1,1,4,6,3,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981202,-999,0,0,0,1,2,1,4,3,3,1,-999,1,0,0,0,2,6,11,14,15,10,8,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981203,6,2,1,0,-999,2,2,-999,2,1,2,1,2,0,1,2,3,5,3,2,3,1,0,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981204,1,2,1,1,1,1,2,4,11,7,-999,2,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981206,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981207,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,14,13,-999,-999,0,1,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981208,3,5,3,3,5,6,7,7,8,4,5,4,5,4,6,4,5,9,8,12,10,8,6,7
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981209,8,3,1,2,2,3,4,9,18,10,7,2,0,2,-999,-999,-999,-999,-999,1,1,1,1,2
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981210,1,2,2,3,3,3,3,2,2,2,4,3,3,4,3,5,3,4,3,4,4,3,2,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981211,2,2,2,3,3,2,2,3,-999,-999,2,1,1,3,2,2,3,3,6,8,11,9,7,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981212,5,3,2,2,3,3,4,6,11,8,3,1,2,3,2,2,7,9,8,5,6,6,7,5
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981213,4,4,4,5,6,7,6,6,8,8,7,6,7,8,7,5,7,9,9,14,7,11,10,13
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981214,11,8,6,5,6,2,2,2,6,4,-999,-999,-999,-999,6,1,0,2,3,2,2,2,3,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981215,10,14,10,8,4,4,5,9,13,10,5,4,7,7,7,6,6,8,7,8,8,8,7,7
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981216,7,7,7,7,9,10,11,11,17,13,14,15,13,14,14,11,9,14,14,17,21,11,9,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981217,3,3,2,1,4,4,2,4,5,5,4,5,3,6,4,3,4,5,4,3,11,12,9,8
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981218,4,4,4,3,3,3,2,3,9,2,1,-999,-999,-999,-999,-999,0,0,4,5,6,9,7,6
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981219,5,7,5,5,7,9,5,8,5,5,5,4,3,5,5,3,5,4,6,8,9,5,6,3
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981220,2,4,3,3,4,2,5,7,9,9,9,4,4,4,5,5,7,7,5,4,3,5,6,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981221,6,4,3,2,2,3,3,11,8,5,3,8,6,8,8,10,9,9,8,6,7,6,5,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981222,3,5,3,5,4,4,5,8,8,7,4,0,4,1,3,7,5,2,1,-999,-999,1,3,0
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981223,0,3,5,2,2,5,4,5,7,6,4,4,5,5,4,5,5,4,3,4,5,5,5,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981224,6,4,3,5,4,3,4,8,8,10,7,1,6,1,6,4,3,2,5,9,13,4,12,4
PM2.5,706,30310,Sydney,NS,46.14222,-60.17252,19981225,11,4,12,6,6,8,4,6,10,5,4,5,4,4,5,7,8,6,7,8,11,11,6,5
