Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011210,10,7,3,3,2,5,6,7,6,4,3,2,2,1,1,5,8,7,9,12,11,6,5,7
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011211,6,9,8,10,10,8,10,14,14,9,7,7,8,7,9,10,13,18,27,38,23,7,4,4
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011212,5,2,0,0,0,2,3,5,5,6,10,11,11,12,15,15,13,10,6,6,5,12,11,11
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011213,7,5,0,2,3,3,2,7,7,6,6,6,5,4,9,6,5,5,7,8,3,2,1,2
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011214,1,2,2,2,1,2,3,2,4,3,2,0,1,2,1,5,6,7,8,1,1,2,4,3
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011215,0,2,3,2,4,3,3,3,2,2,2,2,1,2,3,3,5,4,7,11,8,10,8,6
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011216,3,1,2,1,1,2,4,3,5,4,2,1,4,5,5,6,7,12,21,21,20,15,13,10
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011217,9,7,3,0,3,3,5,8,9,2,2,4,4,3,5,7,8,8,9,6,6,6,3,7
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011218,4,7,4,3,5,5,5,7,8,6,5,-999,8,7,7,6,6,7,7,6,6,5,5,4
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011219,3,3,2,2,2,2,3,3,5,5,-999,6,5,6,5,6,7,12,21,16,8,6,7,4
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011220,4,8,5,4,4,5,9,10,10,10,8,8,8,10,13,15,10,11,6,7,7,5,2,1
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011221,2,1,2,0,1,1,3,4,6,4,2,3,4,4,9,9,9,7,5,5,8,10,8,5
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011222,3,3,1,2,3,3,1,3,4,5,5,6,5,4,4,3,4,7,7,8,14,12,14,21
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011223,24,30,32,29,16,16,16,16,18,16,12,14,15,18,18,9,12,15,12,9,15,13,14,12
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011224,12,12,12,13,12,12,8,4,3,8,7,7,9,8,10,7,9,10,14,13,22,25,7,12
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011225,10,15,8,8,6,3,2,3,2,4,4,4,4,5,3,5,6,7,9,10,7,7,3,1
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011226,2,2,3,2,2,2,5,6,7,6,6,3,6,6,7,11,9,13,12,13,11,14,12,9
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011227,5,6,5,4,7,7,9,8,7,6,8,6,5,7,10,12,10,13,13,10,4,7,8,10
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011228,5,4,3,6,3,6,9,12,16,22,22,44,36,30,26,27,30,33,28,27,23,20,2,1
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011229,2,3,2,3,2,4,5,4,3,2,2,1,2,2,2,4,4,3,5,4,5,4,3,1
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011230,1,1,1,1,1,1,2,3,3,2,3,2,3,6,6,3,5,6,5,5,4,2,0,1
PM2.5,706,50110,Montréal,QC,45.5945,-73.6415,20011231,0,1,1,0,1,2,2,2,3,1,1,0,0,2,3,3,4,5,8,11,10,12,10,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010101,0,0,1,1,1,1,1,1,2,1,1,1,0,1,2,3,2,3,2,2,2,2,2,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010102,1,2,4,3,2,0,1,0,2,3,2,1,1,4,1,2,2,2,3,3,3,3,4,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010103,3,4,4,3,4,7,6,8,14,10,11,5,5,3,3,6,6,6,4,5,5,5,4,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010104,5,5,4,6,7,9,10,10,11,11,10,10,9,9,8,8,8,0,0,0,0,1,12,22
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010105,10,8,14,16,17,9,8,8,11,17,18,15,19,17,16,13,14,13,14,18,18,18,19,17
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010106,15,12,9,9,8,8,8,9,12,14,15,15,15,16,14,16,16,15,18,21,17,18,16,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010107,5,3,4,4,4,4,4,4,4,6,8,4,5,2,4,3,14,28,26,26,26,39,41,28
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010108,16,22,22,19,20,19,17,13,8,10,9,8,11,8,7,7,8,9,9,11,13,14,15,16
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010109,15,8,4,0,0,0,0,0,2,1,2,3,1,1,2,1,2,0,0,0,2,4,4,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010110,1,2,1,1,1,3,2,3,4,4,4,6,4,2,4,4,4,5,8,15,14,16,12,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010111,18,4,6,11,21,10,5,8,10,10,7,1,1,0,0,0,0,1,1,1,1,1,1,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010112,0,1,1,1,1,0,2,2,13,15,19,17,12,13,10,6,10,8,9,15,31,27,27,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010113,-999,-999,-999,-999,-999,-999,-999,-999,22,22,27,16,12,13,18,16,20,25,33,26,23,17,10,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010114,12,12,11,11,12,13,13,11,14,12,12,8,6,1,1,0,5,1,3,6,6,8,6,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010115,3,2,3,4,2,4,4,8,7,8,10,9,10,9,9,10,9,10,63,50,17,8,10,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010116,6,6,6,6,7,7,8,9,13,14,10,12,12,13,9,9,8,5,4,2,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010117,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,5,5,6,-999,-999,8,7,9,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010118,14,13,13,11,13,17,16,17,40,55,46,33,66,64,56,47,39,38,35,31,41,39,35,35
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010119,35,33,31,30,30,29,27,32,33,27,29,21,9,9,14,12,8,5,0,0,0,0,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010120,2,6,5,0,1,3,4,4,8,14,16,15,14,17,18,14,13,21,22,22,28,38,20,21
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010121,26,27,21,27,33,33,23,17,17,19,25,17,14,13,11,7,6,8,6,8,10,13,14,13
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010122,12,12,14,14,9,3,8,12,19,18,-999,10,8,13,12,14,20,20,20,23,36,25,21,28
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010123,29,32,31,6,5,7,6,8,6,9,11,15,11,10,11,13,13,15,16,16,16,17,16,17
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010124,14,15,14,14,14,14,16,16,16,13,12,11,11,7,5,7,6,8,7,7,10,14,7,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010125,3,2,18,3,0,0,0,0,0,0,0,0,2,7,6,6,7,7,5,4,5,6,8,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010126,5,5,5,4,3,2,3,6,10,10,7,8,9,5,5,4,4,5,6,6,7,11,17,15
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010127,17,13,13,15,20,17,22,24,24,23,24,24,22,22,22,23,21,18,15,10,10,5,1,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010128,0,0,0,0,0,1,0,3,5,5,9,14,4,1,4,5,6,12,8,15,16,17,12,16
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010129,24,26,23,27,18,18,17,15,27,17,14,15,-999,20,15,14,8,8,10,11,12,11,15,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010130,13,18,17,21,21,20,17,18,24,20,17,24,27,26,23,24,18,16,14,14,11,9,8,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010131,5,2,2,2,3,3,3,4,5,4,3,2,3,4,5,4,4,5,5,5,6,6,6,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010201,6,5,4,6,6,6,6,7,8,9,11,12,11,16,13,11,10,9,9,18,25,26,26,21
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010202,20,11,18,20,30,42,36,26,27,38,42,41,40,24,0,0,1,13,27,24,0,1,2,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010203,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,3,4,3,5,5,4,8,7,9
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010204,7,12,7,16,11,11,14,24,40,49,21,10,39,40,35,30,26,28,29,33,38,35,31,24
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010205,19,18,15,15,16,15,16,16,17,17,15,-999,22,22,19,18,18,16,15,15,14,13,13,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010206,9,7,7,11,12,13,16,15,15,18,22,23,13,9,9,9,10,11,11,8,8,10,11,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010207,11,9,9,9,10,10,10,11,12,9,9,8,10,10,9,10,10,8,8,9,12,10,10,8
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010208,7,8,7,11,10,9,11,12,18,16,9,8,9,12,15,24,17,17,23,28,32,38,36,24
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010209,23,21,20,18,18,18,16,15,17,17,13,9,6,6,7,5,7,10,11,18,15,21,26,26
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010210,24,15,12,6,0,0,0,0,1,2,2,2,2,3,2,2,2,1,1,0,2,2,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010211,1,1,1,1,2,2,2,3,3,2,2,2,2,2,0,2,2,4,3,4,4,4,4,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010212,7,3,3,7,8,6,8,14,30,29,19,3,3,1,2,2,10,10,16,20,15,17,16,16
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010213,13,11,11,10,12,11,9,14,18,15,13,14,12,12,10,9,9,11,13,16,16,23,28,22
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010214,24,27,10,9,9,10,13,22,27,25,28,28,27,26,30,30,30,33,34,37,38,37,37,15
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010215,12,9,7,3,1,1,4,8,5,3,2,4,3,2,2,3,3,5,4,5,6,5,7,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010216,6,6,6,5,5,6,6,15,17,18,27,27,29,33,32,32,27,19,23,27,14,14,11,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010217,15,16,14,16,14,11,3,3,3,3,5,0,1,0,0,2,4,3,3,3,3,3,3,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010218,-999,-999,-999,-999,-999,-999,-999,-999,8,6,5,5,4,2,2,2,1,3,6,5,6,6,4,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010219,4,3,3,4,4,7,7,6,4,7,4,4,7,-999,0,1,1,4,6,7,10,15,8,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010220,7,7,9,8,7,7,8,9,9,8,5,4,5,5,6,8,8,8,11,10,9,9,8,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010221,0,3,2,1,2,3,4,2,2,1,2,2,2,1,1,2,2,1,3,3,4,4,6,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010222,7,7,6,6,6,7,15,14,12,7,13,12,11,4,4,7,9,7,15,22,21,20,16,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010223,9,8,8,9,9,8,10,13,18,20,23,26,23,19,14,10,7,7,5,4,5,5,4,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010224,3,3,2,2,1,1,2,5,3,5,6,4,4,4,3,5,3,10,10,14,12,6,14,15
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010225,12,22,22,16,15,13,10,10,4,11,5,0,0,2,1,5,3,3,4,2,2,3,8,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010226,4,5,6,5,6,7,4,0,2,2,3,1,1,1,2,2,2,1,2,3,6,4,4,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010227,2,10,7,5,6,6,5,9,9,5,3,3,1,0,0,0,1,0,1,1,3,3,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010228,0,3,4,4,3,3,2,9,7,6,0,2,1,1,2,5,4,4,2,3,2,2,3,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010301,3,3,2,3,2,3,6,9,4,6,0,1,2,3,2,4,4,7,10,11,15,25,14,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010302,20,24,36,32,30,22,20,18,19,22,19,16,11,10,10,12,15,13,12,12,15,24,25,23
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010303,19,17,18,14,11,8,10,14,19,22,29,24,20,16,13,12,12,11,13,12,23,32,39,40
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010304,32,23,16,15,12,12,13,14,14,12,14,17,13,7,8,9,8,9,11,12,19,23,20,19
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010305,15,11,8,10,10,10,12,13,13,13,15,13,12,13,10,9,7,8,7,4,3,2,2,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010306,1,0,0,1,2,1,2,2,1,5,3,2,3,3,5,4,4,4,5,5,4,3,5,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010307,2,2,5,4,1,2,1,3,5,3,2,2,2,3,2,5,5,6,5,7,9,8,11,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010308,11,13,21,5,13,18,21,28,30,37,34,16,1,3,5,2,4,7,12,18,22,27,30,25
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010309,25,26,24,22,18,5,7,14,20,21,25,27,26,19,16,14,12,12,11,16,16,12,13,13
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010310,10,10,9,7,6,6,8,9,9,8,7,7,11,10,10,8,7,8,12,11,14,7,8,9
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010311,6,4,5,6,6,4,5,8,10,7,9,7,11,10,7,8,7,4,0,0,1,0,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010312,1,1,0,1,3,3,2,4,3,5,4,5,5,5,6,10,21,9,11,16,14,9,8,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010313,10,7,6,10,9,9,8,12,7,2,2,4,9,8,9,6,7,7,7,9,8,7,5,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010314,3,5,13,8,8,8,7,6,5,4,1,0,3,1,1,3,3,4,3,3,3,5,4,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010315,3,3,3,1,5,0,2,3,2,3,3,2,0,2,3,3,2,2,2,2,1,2,1,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010316,1,2,2,3,1,1,3,4,0,0,1,3,2,3,4,3,3,3,5,7,6,3,7,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010317,5,1,1,1,2,1,3,5,2,3,4,5,5,3,3,5,5,4,6,7,12,6,6,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010318,5,5,3,2,0,1,1,3,2,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010319,1,1,1,1,1,1,2,3,2,3,2,1,2,2,2,2,3,3,3,5,3,4,4,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010320,5,4,5,5,7,7,9,11,8,9,11,13,3,2,10,16,11,7,14,31,33,31,33,25
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010321,30,42,38,32,29,27,28,31,32,43,54,17,3,1,10,11,9,13,38,41,39,37,10,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010322,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,2,1,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010323,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,3,0,1,1,1,0,1,1,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010324,0,0,0,0,1,1,0,0,2,2,1,3,2,2,3,1,1,1,0,1,1,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010325,0,0,1,2,1,1,2,1,1,2,2,1,3,2,3,2,1,3,2,8,12,10,9,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010326,2,3,3,4,4,5,8,8,9,7,4,1,1,1,1,1,4,4,4,5,6,5,5,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010327,3,4,3,3,4,4,6,4,2,2,3,1,5,2,4,4,5,4,4,5,2,3,2,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010328,2,2,2,2,2,4,3,2,2,3,1,1,0,1,1,2,3,4,5,8,6,5,5,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010329,5,4,3,8,7,6,7,13,9,6,5,6,6,5,8,9,11,15,17,19,19,16,14,15
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010330,14,10,10,8,9,10,9,8,11,10,9,8,8,6,7,15,7,7,4,4,4,2,2,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010331,2,2,2,2,3,3,3,3,3,3,4,4,3,5,4,4,6,5,4,8,9,7,9,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010401,4,4,3,4,2,3,7,8,8,6,3,6,6,3,6,6,7,6,8,10,11,13,12,8
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010402,4,2,2,5,5,6,10,13,12,9,9,7,8,8,14,15,16,11,17,15,15,14,12,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010403,15,13,19,25,28,29,26,26,20,20,5,3,3,3,2,4,1,8,11,12,18,13,7,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010404,5,5,5,5,6,8,14,13,8,8,8,8,3,2,2,0,0,3,5,4,6,8,0,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010405,3,4,9,10,8,11,11,12,9,12,6,7,2,0,4,4,4,3,5,5,4,8,14,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010406,16,18,15,15,13,13,20,24,23,20,18,17,15,13,13,15,11,6,7,10,9,8,4,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010407,1,2,2,7,7,4,7,11,12,14,9,9,7,5,4,3,6,6,10,16,11,12,11,8
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010408,4,7,8,8,5,4,3,1,3,3,3,5,6,8,7,7,7,7,7,10,10,12,13,15
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010409,10,1,0,0,0,0,1,3,4,3,3,0,1,0,1,1,1,3,2,2,1,1,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010410,0,0,0,0,0,1,3,1,-999,-999,1,3,8,9,6,5,3,5,5,4,7,14,15,18
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010411,18,15,14,15,16,16,21,21,22,24,26,16,9,10,10,12,12,10,9,17,21,17,14,9
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010412,7,6,6,5,4,3,3,2,1,2,1,1,0,0,1,0,1,1,3,3,4,3,3,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010413,9,10,11,9,8,6,6,4,3,2,0,0,1,2,1,0,1,1,1,0,0,0,2,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010414,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010415,5,8,9,8,5,5,8,2,2,2,2,2,2,2,2,2,5,3,5,7,6,8,10,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010416,9,6,5,5,5,4,5,3,4,3,3,3,2,2,3,3,3,4,5,7,8,6,6,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010417,3,3,3,3,3,4,5,4,3,4,5,5,4,3,3,3,4,4,4,5,5,5,3,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010418,6,3,2,2,2,3,3,3,3,4,2,4,1,2,3,3,3,3,3,3,3,2,5,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010419,3,4,4,2,3,4,4,5,3,1,4,3,3,3,5,5,5,7,8,9,12,10,6,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010420,7,7,7,7,7,7,9,9,8,7,8,8,6,6,7,7,8,8,11,10,13,13,17,23
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010421,21,18,17,17,20,25,25,22,18,18,18,21,21,20,23,23,23,29,33,35,34,34,27,26
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010422,27,24,22,22,22,22,23,21,14,9,3,2,3,5,6,4,0,0,0,1,1,1,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010423,1,3,4,3,3,6,6,8,7,5,7,10,8,7,7,7,10,16,14,11,10,12,14,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010424,8,8,9,8,10,25,20,10,8,5,5,2,5,4,18,7,5,5,0,0,0,0,2,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010425,3,3,4,4,4,6,6,6,6,4,5,5,6,6,4,5,6,6,6,7,14,18,15,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010426,7,6,6,8,6,9,11,12,10,11,8,8,9,7,14,14,9,10,11,12,12,11,11,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010427,12,10,12,12,13,11,11,12,12,10,8,8,4,4,3,2,1,1,3,3,2,1,2,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010428,2,2,2,3,3,5,3,4,4,5,3,3,5,3,6,3,4,3,4,4,4,5,5,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010429,5,5,6,5,5,6,7,2,5,4,5,5,5,4,5,5,5,6,6,7,7,6,5,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010430,3,2,3,4,4,6,10,8,8,9,6,10,11,7,8,9,12,12,5,8,6,9,8,9
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010501,9,10,11,13,14,17,18,19,22,22,25,22,26,46,18,18,16,13,17,24,31,32,30,30
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010502,29,28,28,29,32,36,34,34,35,41,43,36,34,32,28,20,27,21,24,26,23,22,25,27
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010503,28,28,28,29,30,28,29,29,30,31,33,24,25,23,24,27,25,24,26,33,35,36,30,21
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010504,10,16,15,18,18,19,13,0,12,2,8,10,10,6,4,0,3,4,1,1,2,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010505,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,7,2,2,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010506,5,2,1,2,3,5,3,2,6,8,1,0,2,2,2,4,5,3,0,4,4,6,9,9
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010507,14,9,8,13,7,14,14,7,5,6,6,5,2,4,0,2,2,1,1,0,3,3,2,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010508,8,6,4,9,2,4,6,6,6,2,5,15,6,4,7,10,10,6,16,15,26,17,14,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010509,15,14,12,9,10,11,12,6,7,9,11,11,1,0,7,10,9,8,8,7,9,10,10,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010510,11,10,11,13,15,13,14,11,7,11,6,11,12,11,13,11,11,8,12,11,14,14,21,16
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010511,13,13,12,12,15,17,19,20,20,20,20,21,25,25,22,25,19,23,31,33,31,34,26,26
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010512,25,23,23,20,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010513,0,0,0,0,0,1,0,0,2,2,3,1,0,1,3,3,1,2,2,4,6,3,0,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010514,5,3,3,2,4,3,2,3,2,3,1,-999,-999,-999,0,0,0,0,0,1,2,2,2,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010515,1,1,1,0,0,5,4,5,2,2,3,3,3,4,4,4,3,7,6,3,5,5,6,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010516,6,5,5,5,5,5,5,4,3,1,2,3,4,3,4,3,4,3,3,3,4,5,5,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010517,5,4,2,3,4,5,9,9,9,13,10,3,8,6,6,5,4,4,6,6,5,6,6,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010518,10,9,10,10,12,15,15,12,16,18,14,10,9,9,10,9,9,7,10,13,13,11,12,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010519,0,2,1,2,4,5,5,5,5,7,11,10,11,7,6,7,6,5,5,6,7,7,7,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010520,4,5,8,8,9,18,11,5,3,3,4,3,3,1,2,2,2,2,2,3,6,7,9,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010521,3,3,4,5,6,8,9,8,7,5,4,3,0,1,2,2,4,3,3,3,4,5,8,8
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010522,7,6,5,6,6,6,6,7,5,4,4,3,4,2,2,2,2,1,0,1,1,1,1,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,20010523,1,2,3,4,4,5,4,6,9,9,7,5,2,3,5,5,5,5,4,5,6,5,8,6
