Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000902,29,28,28,21,19,15,17,14,17,12,9,9,19,15,3,8,11,7,7,9,14,12,11,10
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000903,11,8,10,7,5,7,11,11,11,8,8,12,12,17,17,17,21,21,22,25,28,30,17,12
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000904,11,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,1,1,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000905,0,0,0,0,0,1,2,7,8,5,1,1,0,0,1,3,1,2,1,2,1,0,1,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000906,2,1,2,1,1,3,5,4,2,3,4,5,4,6,5,5,7,6,6,8,8,10,8,5
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000907,5,5,5,5,6,5,10,11,11,13,11,13,13,16,16,14,6,9,10,10,9,13,16,16
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000908,16,17,14,13,14,16,16,17,15,15,17,18,19,-999,-999,17,20,23,23,25,25,25,25,16
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000909,4,9,7,9,4,5,5,2,1,2,4,6,13,11,7,9,11,16,16,15,17,16,16,14
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000910,17,9,11,10,10,9,13,21,22,27,28,25,27,31,33,31,34,32,34,28,17,21,21,16
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000911,12,11,4,6,3,3,5,5,5,5,8,6,9,13,20,22,28,31,35,24,17,17,17,19
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000912,17,14,11,7,9,7,9,7,11,14,14,14,14,11,8,5,1,0,0,0,0,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000913,0,1,0,2,1,0,5,3,1,1,2,1,3,4,3,2,4,4,4,5,3,3,2,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000914,3,3,5,-999,-999,-999,-999,-999,-999,11,8,6,9,8,6,6,8,6,0,6,2,1,2,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000915,3,1,0,1,0,1,4,2,5,1,0,1,2,3,1,0,1,1,1,2,1,2,3,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000916,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000917,3,3,2,3,3,2,4,3,8,7,6,7,8,9,10,11,12,14,14,14,13,13,14,12
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000918,8,5,3,2,1,2,6,6,4,0,3,3,2,2,3,1,6,16,16,16,15,17,17,16
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000919,17,21,21,21,21,22,20,20,20,20,21,25,21,26,28,28,26,28,31,35,28,26,21,19
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000920,19,19,19,19,19,19,18,17,18,17,19,22,26,27,26,26,27,26,26,26,25,16,4,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000921,1,0,0,0,1,2,3,2,0,0,0,0,1,1,2,2,2,2,1,2,2,2,3,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000922,2,2,1,1,1,2,3,4,4,0,0,0,2,0,1,8,12,4,5,3,4,4,9,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000923,7,13,7,8,23,6,8,11,18,18,19,16,15,16,17,17,16,16,17,10,2,1,6,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000924,5,4,1,4,2,4,4,2,4,2,2,3,4,3,5,3,4,5,1,0,1,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000925,0,0,0,0,0,0,3,3,7,4,7,3,3,3,3,3,6,5,11,11,10,7,7,6
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000926,6,6,4,5,4,5,5,8,9,4,3,3,2,3,3,2,3,5,6,8,5,6,6,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000927,6,6,6,7,7,7,7,9,11,9,9,9,7,-999,-999,0,0,0,0,0,0,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000928,0,0,0,0,0,0,0,0,8,10,6,3,2,1,3,3,5,4,4,4,4,3,2,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000929,2,2,3,2,4,4,6,10,8,6,4,4,6,8,7,4,6,3,3,6,7,6,6,6
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20000930,8,8,6,5,5,6,11,16,17,15,12,15,17,17,19,23,23,19,23,27,26,26,29,28
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001001,31,29,26,24,23,23,24,27,28,24,23,21,18,19,20,20,20,22,22,20,21,24,25,24
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001002,24,24,23,24,20,19,18,19,18,17,18,18,18,17,18,22,19,20,18,17,20,20,21,18
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001003,17,15,17,19,17,17,14,5,3,1,0,0,0,0,0,0,1,2,3,3,2,2,6,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001004,10,9,9,9,12,7,7,6,4,6,10,3,7,5,5,5,3,4,4,2,0,0,2,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001005,3,9,3,0,3,10,5,10,14,13,16,10,2,4,2,4,1,1,6,4,5,8,9,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001006,12,3,3,3,4,4,3,4,3,4,-999,0,0,0,1,1,0,0,0,0,0,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001007,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,2,1,1,2,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001008,0,0,0,0,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,1,1,2,3,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001009,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,2,4,4,5,5,3,4,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001010,5,3,4,3,3,5,8,8,6,3,1,-999,0,0,0,0,0,0,0,0,0,1,0,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001011,1,1,1,3,4,6,6,6,5,5,5,5,4,4,4,4,5,5,6,6,7,7,9,9
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001012,9,7,8,8,6,7,8,9,13,7,8,6,3,3,4,5,6,6,7,9,10,8,8,9
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001013,8,8,8,9,10,11,12,16,15,17,17,15,15,15,15,15,15,16,17,16,15,14,13,15
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001014,15,16,16,16,16,16,17,17,14,16,15,14,14,16,17,17,18,19,18,18,19,19,19,20
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001015,18,17,16,17,16,16,17,19,18,18,17,28,13,16,4,5,6,7,6,4,6,4,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001016,1,4,5,3,2,3,2,3,4,8,3,3,3,3,3,4,4,5,8,4,2,4,2,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001017,6,7,8,9,13,11,12,14,-999,8,8,13,12,13,13,14,12,14,12,10,8,10,11,12
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001018,12,11,13,14,15,18,17,18,18,15,10,6,2,3,3,3,3,5,11,9,12,10,9,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001019,7,8,7,8,8,7,7,9,8,7,7,5,4,5,6,7,7,8,12,14,11,7,8,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001020,8,9,7,7,7,6,5,8,13,15,14,11,10,13,14,13,11,11,14,16,17,16,15,15
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001021,15,14,14,14,14,12,13,15,14,10,7,4,4,4,4,11,8,7,5,4,3,2,7,9
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001022,11,13,12,17,14,12,6,4,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001023,1,0,0,2,6,6,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001024,11,12,10,13,13,12,13,14,18,23,27,26,20,14,12,14,19,24,22,22,21,17,16,21
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001025,22,19,17,11,9,5,4,6,7,13,12,17,33,19,14,20,26,23,19,18,23,21,18,15
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001026,14,11,3,6,6,13,7,11,10,17,23,28,35,36,28,21,18,35,43,40,44,45,40,31
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001027,27,22,25,27,27,28,29,32,35,35,32,28,26,28,30,30,20,18,21,17,17,2,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001028,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001029,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,1,2,2,1,1,2,4,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001030,0,0,0,0,0,0,1,2,2,2,3,3,6,7,15,22,10,7,10,14,12,12,10,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001031,7,7,7,5,5,4,1,6,6,33,17,8,2,0,2,3,3,5,8,7,5,3,4,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001101,3,3,2,4,5,6,4,10,19,27,27,25,22,6,3,1,1,5,4,5,7,2,4,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001102,5,7,7,7,6,6,8,12,12,6,4,9,16,17,17,10,8,10,10,14,12,14,15,14
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001103,16,11,8,7,7,7,9,11,15,11,11,10,3,0,0,1,0,0,2,3,5,5,3,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,3,4,0,0,0,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001106,0,2,0,0,0,0,1,5,7,4,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,6,2,5
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001108,9,6,3,1,3,4,4,9,12,12,14,14,17,11,18,19,14,9,8,7,6,6,6,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001109,4,3,7,8,6,2,8,14,19,25,20,16,27,23,25,20,14,17,24,27,40,32,14,14
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001110,32,34,21,2,0,0,0,0,1,0,0,1,2,2,2,3,2,2,3,3,4,3,1,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001111,2,1,1,3,1,2,3,3,3,1,2,1,0,0,1,0,0,2,1,0,1,1,1,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001112,5,7,1,1,1,7,2,0,0,0,0,0,0,0,0,2,2,3,2,2,1,7,6,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001113,7,7,6,7,8,7,6,3,1,7,5,3,6,6,10,12,13,14,13,12,11,9,8,6
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001114,4,4,5,6,7,7,7,7,8,7,8,3,2,2,3,3,3,5,5,5,4,4,1,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001115,2,3,1,1,1,2,2,3,3,3,3,2,3,3,6,4,4,7,7,7,7,7,7,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001116,7,9,6,6,6,4,4,6,6,6,6,3,4,5,5,8,7,8,6,5,3,9,7,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001117,6,9,8,8,6,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,2,2,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001118,1,1,0,0,1,1,2,1,2,3,1,0,2,2,2,4,5,5,7,6,7,8,8,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001119,7,8,7,8,8,7,8,9,10,9,8,4,5,6,6,7,8,9,8,6,7,7,6,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001120,6,7,7,7,4,3,1,3,5,5,6,5,3,6,5,6,5,6,6,6,5,5,4,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001121,2,2,2,2,3,2,2,1,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001122,1,1,1,1,2,2,2,2,3,3,3,3,4,1,1,2,1,2,3,3,2,2,3,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001123,2,2,2,0,1,2,2,4,3,4,3,1,2,2,1,1,2,3,2,3,4,6,8,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001124,7,6,6,5,10,8,6,4,5,5,2,1,1,0,3,3,3,4,10,8,10,11,10,9
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001125,8,7,5,6,6,8,8,12,21,26,13,17,8,10,10,7,8,13,15,16,13,14,14,12
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001126,10,10,7,4,2,2,4,4,3,5,7,6,6,6,6,5,4,4,6,5,4,2,1,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001127,0,0,0,0,1,2,5,7,8,7,4,2,5,7,9,9,11,9,11,10,7,6,6,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001128,6,9,11,12,12,11,10,5,1,3,10,12,15,17,17,16,10,8,8,7,6,7,7,6
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001129,5,6,8,6,-999,-999,-999,-999,-999,-999,7,7,10,9,6,5,8,11,10,7,9,5,4,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001130,3,2,2,1,0,0,1,3,4,2,0,-999,0,0,1,3,3,4,3,4,3,4,6,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001201,3,5,1,1,1,2,1,2,2,2,0,0,0,0,1,1,1,3,3,3,4,2,3,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001202,1,0,2,1,0,1,1,2,3,1,1,0,0,1,1,3,2,4,5,7,5,6,5,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001203,5,8,5,5,3,4,4,5,7,5,4,0,0,2,2,5,6,8,9,8,4,2,2,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001204,1,1,2,2,3,4,4,4,7,7,7,5,5,5,3,4,5,5,6,7,7,6,8,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001205,9,10,9,8,6,3,3,2,4,5,1,1,2,3,1,1,2,3,2,2,2,2,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001206,0,0,1,0,1,1,0,0,2,0,2,0,0,0,2,2,2,4,3,4,1,1,1,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001207,2,4,4,4,3,4,4,0,1,2,2,2,1,1,1,1,2,4,5,5,3,3,5,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001208,3,3,1,9,10,9,11,7,8,10,4,1,2,4,6,-999,-999,-999,0,0,0,0,0,0
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001209,0,0,2,1,0,0,0,2,5,4,3,4,3,0,0,0,0,3,10,10,7,3,4,5
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001210,4,5,4,5,6,5,6,6,5,6,5,7,8,9,9,11,12,13,14,10,10,12,13,12
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001211,12,12,10,3,0,1,3,4,5,4,6,0,2,1,1,0,11,2,1,0,11,4,6,7
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001212,2,3,5,5,6,7,8,7,6,6,3,2,2,3,2,2,2,3,2,5,6,8,12,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001213,3,3,6,3,3,3,5,10,9,9,4,1,1,5,5,7,8,4,4,4,4,3,3,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001214,3,1,3,3,2,2,6,6,9,12,10,10,8,8,8,7,9,8,9,11,11,11,11,11
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001215,6,7,9,13,10,8,8,11,12,12,11,13,9,3,8,7,8,11,11,11,11,13,13,13
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001216,9,8,10,9,10,9,9,10,11,12,10,10,8,9,11,13,12,14,10,12,5,2,1,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001217,4,11,3,2,6,6,9,5,3,1,2,0,1,3,5,5,2,1,2,3,3,4,3,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001218,8,9,8,7,6,7,6,6,7,7,7,6,7,8,8,8,7,8,6,7,8,8,15,13
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001219,15,11,7,6,7,8,9,9,14,15,12,10,11,12,10,13,14,16,15,16,16,15,16,15
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001220,14,14,15,14,11,12,12,12,15,7,5,5,6,7,5,5,4,5,4,2,4,4,7,9
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001221,8,6,5,0,0,1,4,4,4,4,5,6,4,5,7,10,10,9,8,8,5,6,7,8
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001222,7,7,6,7,6,6,6,7,7,7,6,7,6,6,6,6,6,6,6,6,5,6,6,5
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001223,6,7,8,7,6,7,7,7,10,10,9,8,6,6,5,3,3,4,5,6,7,9,7,3
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001224,2,3,5,4,3,6,7,6,7,8,9,6,3,4,5,4,5,4,3,3,2,1,1,1
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001225,1,0,1,0,0,0,1,1,2,1,1,0,0,3,2,1,1,2,3,2,2,2,2,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001226,2,1,1,0,1,2,3,5,5,6,6,5,2,1,1,2,2,3,4,5,4,3,3,4
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001227,4,7,8,8,8,9,9,9,8,6,5,1,1,1,1,2,2,3,2,2,2,2,2,2
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001228,1,3,3,2,2,1,2,2,3,4,0,1,1,2,2,2,3,3,8,8,8,11,19,15
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001229,11,1,1,2,1,2,1,3,2,3,5,4,9,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001230,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60513,Hamilton,ON,43.22942,-79.86278,20001231,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000101,44,11,16,17,35,8,9,9,12,17,6,1,1,1,2,2,1,7,8,3,4,2,2,6
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000102,6,1,2,1,2,4,3,0,2,5,2,2,3,1,2,6,3,2,2,4,4,5,7,2
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000103,9,7,13,8,11,10,8,16,12,36,19,16,7,12,7,0,0,1,0,0,1,0,4,7
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000104,0,0,0,0,0,0,0,0,2,2,4,1,3,2,3,2,3,2,3,2,1,2,2,1
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000105,5,3,5,10,9,5,2,3,6,9,4,6,17,18,12,13,43,50,38,51,43,55,56,40
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000106,59,46,24,19,18,13,21,26,25,21,5,8,7,6,1,3,3,1,7,3,1,3,2,3
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000107,1,2,3,3,3,4,2,4,1,2,1,2,2,1,1,2,2,0,1,4,3,3,8,14
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000108,52,29,53,75,98,28,9,5,4,5,7,4,5,3,7,12,6,3,4,3,4,20,46,32
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000109,30,28,17,18,18,17,18,18,15,18,16,18,38,10,5,8,20,17,15,17,19,25,23,26
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000110,25,21,34,38,31,65,29,29,38,43,46,29,34,20,19,16,14,12,17,17,10,2,0,0
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000111,0,0,0,0,0,0,1,1,2,1,1,3,2,2,4,2,2,4,1,2,2,2,3,0
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000112,3,2,2,4,1,2,2,3,4,6,13,6,5,8,8,6,7,10,9,6,5,7,11,4
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000113,2,3,1,0,2,1,2,3,2,6,3,5,1,3,1,4,3,9,10,2,6,5,6,2
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000114,5,7,7,6,1,2,2,8,7,16,7,9,7,0,0,15,14,17,14,15,25,9,22,21
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000115,34,36,44,18,37,31,42,78,17,43,113,50,36,49,46,28,25,28,20,55,18,23,5,2
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000116,5,0,0,0,0,1,0,3,0,4,3,1,3,2,2,3,1,5,9,10,9,7,8,25
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000117,29,17,10,7,8,3,5,13,16,8,7,8,11,-999,7,10,17,12,15,19,17,11,17,28
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000118,14,22,15,18,21,28,23,27,30,28,35,32,24,22,17,22,17,23,13,14,13,4,6,7
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000119,15,17,14,14,12,10,4,6,9,15,20,0,1,0,0,1,1,1,6,2,4,2,4,0
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000120,5,3,7,1,1,2,4,9,31,21,8,4,6,11,1,3,1,4,8,4,5,7,6,11
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000121,20,19,14,8,8,2,7,13,26,35,18,3,2,3,4,2,4,7,11,14,17,16,20,9
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000122,6,13,6,5,3,3,6,5,12,6,9,13,6,8,16,20,21,13,20,21,26,21,26,20
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000123,20,20,24,15,16,6,6,8,17,19,26,17,13,10,6,6,9,7,6,5,2,4,0,3
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000124,3,3,1,5,3,1,4,6,6,3,4,6,5,6,1,3,5,4,5,7,5,4,4,4
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000125,5,5,7,3,5,2,3,1,4,1,2,3,1,0,2,1,1,1,2,1,1,2,2,2
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000126,0,3,1,3,1,3,2,5,8,10,4,2,4,2,2,4,5,4,14,32,34,28,25,28
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000127,21,29,15,7,7,-999,-999,-999,27,56,56,5,2,0,-999,0,0,0,0,3,3,2,5,4
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000128,35,36,21,18,17,17,20,22,19,31,21,8,0,0,0,0,2,2,4,3,4,7,12,40
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000129,36,32,17,18,14,9,14,7,15,26,32,41,32,13,9,6,0,4,16,37,34,30,32,17
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000130,19,22,16,11,11,6,6,6,11,21,23,43,79,170,84,3,20,10,13,45,72,55,45,48
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000131,37,35,24,17,17,21,18,12,17,2,6,12,5,2,0,0,0,0,1,1,2,1,5,1
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000201,0,2,1,0,1,0,0,0,2,1,2,0,0,1,1,0,0,1,1,0,2,1,9,18
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000202,-999,-999,-999,-999,-999,-999,10,10,22,29,31,11,7,8,7,7,9,8,8,17,13,10,13,14
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000203,17,17,19,17,14,14,10,13,23,22,37,29,28,20,15,17,8,2,1,0,0,1,4,1
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000204,2,4,4,1,3,8,9,10,30,28,6,0,0,2,0,1,1,2,0,1,0,0,0,0
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000205,0,1,0,0,1,0,1,0,0,1,2,3,0,0,1,2,1,0,0,1,4,1,12,20
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000206,21,14,0,0,0,0,1,1,4,5,2,0,0,0,1,5,3,3,3,5,10,6,3,4
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000207,1,1,0,1,2,2,0,1,2,4,0,3,3,3,2,3,2,3,2,2,2,3,2,2
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000208,4,5,6,4,1,10,14,17,17,14,20,16,6,6,6,7,5,5,4,4,9,7,6,10
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000209,7,10,11,12,11,12,12,8,2,1,2,0,0,1,0,1,0,0,0,1,6,3,5,7
PM2.5,706,60708,Sault Ste Marie,ON,46.51667,-84.38333,20000210,10,6,0,0,0,0,1,4,4,6,8,4,4,6,4,2,3,4,2,2,2,5,3,6
