Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970805,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970806,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970807,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970809,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970810,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970811,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970812,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970814,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970815,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970816,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970817,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970818,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970819,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970820,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970821,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970822,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970823,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970824,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970825,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970826,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970827,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970828,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970829,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970830,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970831,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970901,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970902,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970903,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970904,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970905,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970906,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970907,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970908,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970909,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970910,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970913,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970914,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970915,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970916,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970917,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970918,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970919,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970920,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970921,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970922,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970924,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970928,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970929,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19970930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971008,-999,5,2,3,4,1,2,3,5,6,8,9,2,0,0,0,0,0,0,0,0,0,1,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971009,2,2,1,1,1,2,2,6,13,16,18,17,13,15,22,26,24,23,24,27,34,35,42,45
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971010,39,43,30,25,22,18,16,12,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,3,2,3,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971012,6,5,5,5,7,6,7,9,16,13,10,1,2,1,3,4,5,6,7,10,13,16,18,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971013,13,14,14,11,10,11,10,11,11,13,14,15,10,6,6,9,11,12,13,16,15,18,18,17
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971014,17,17,17,15,14,13,12,15,22,24,23,21,20,23,26,16,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971015,2,0,0,0,1,0,0,1,2,3,5,3,2,0,1,1,4,0,0,0,0,2,2,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971016,2,2,1,1,0,0,0,3,2,8,0,0,0,0,0,0,0,0,1,1,3,2,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971017,1,0,1,1,1,1,2,9,7,0,2,2,3,1,2,1,4,5,8,9,8,8,7,8
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971018,6,7,9,9,12,10,11,14,14,12,1,3,0,0,0,1,0,0,11,11,11,14,14,9
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971019,13,12,15,13,13,16,17,22,22,16,10,2,0,1,3,7,6,3,5,10,15,17,27,28
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971020,26,25,20,17,22,22,19,17,12,8,11,9,14,13,12,13,13,8,5,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,3,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971022,10,4,7,4,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971023,0,0,0,0,0,0,1,2,1,4,1,1,0,0,0,0,1,1,0,2,1,1,0,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971024,1,1,0,2,3,3,4,5,4,1,0,1,0,0,1,1,2,0,2,3,5,11,14,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971025,11,10,8,6,5,7,8,12,11,3,0,0,0,0,0,0,0,0,0,1,1,1,1,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971026,5,6,4,2,1,2,0,7,1,1,3,0,1,2,4,4,1,3,6,10,6,1,4,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971027,1,3,3,1,0,0,0,0,1,1,1,2,2,4,9,10,11,9,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971029,0,1,1,3,5,6,8,10,8,5,6,6,8,7,7,6,5,6,7,11,9,11,10,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971030,12,9,7,7,7,5,7,9,7,10,2,3,0,0,2,4,2,4,3,1,2,4,7,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971031,12,12,8,6,6,8,12,12,11,12,9,7,8,10,12,12,12,13,13,12,11,9,15,17
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971101,14,15,14,14,13,12,11,15,14,14,10,8,8,8,5,4,3,3,5,7,8,6,6,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971102,2,4,2,2,2,0,0,0,1,1,2,0,0,0,0,3,4,2,6,3,0,0,0,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971103,4,2,4,4,3,4,6,7,7,6,6,-999,-999,1,2,5,5,7,9,11,17,19,15,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971104,10,3,3,3,4,3,5,7,9,4,6,9,12,14,6,2,4,5,4,1,2,3,2,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971105,4,5,4,3,4,4,5,5,8,6,6,4,1,2,2,2,6,9,8,10,11,9,9,12
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971106,13,12,11,10,15,10,9,7,8,10,12,9,11,12,14,11,5,16,33,31,28,32,27,21
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971107,18,16,14,15,12,10,9,10,11,13,12,10,11,11,11,10,11,11,15,14,15,15,17,16
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971108,17,13,13,12,12,11,12,13,13,12,11,9,6,4,2,2,3,6,9,12,11,9,9,8
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971109,9,7,6,5,5,5,4,4,5,5,4,3,1,2,2,2,3,3,3,2,2,2,2,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971110,0,0,0,0,1,2,4,4,5,5,6,7,5,2,3,4,4,5,3,5,5,5,5,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971111,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971112,0,0,0,0,2,3,2,2,8,11,2,3,1,1,4,6,9,4,5,7,4,1,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971113,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,1,5,4,8,20,18,33,27
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971114,16,15,7,16,4,0,3,0,2,2,4,2,4,3,2,3,3,3,3,3,4,3,5,6
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971115,5,4,3,3,3,3,3,3,3,5,7,5,6,6,5,3,3,6,13,10,7,8,4,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971116,9,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971117,3,2,4,3,4,3,4,4,3,3,3,2,2,1,2,1,1,2,3,2,2,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971118,4,7,7,11,6,7,7,10,8,7,9,9,6,6,7,10,16,21,21,22,24,25,26,31
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971119,33,29,26,13,4,5,6,8,11,7,6,6,6,8,8,9,12,13,13,16,17,18,12,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971120,12,12,13,12,9,0,7,5,0,1,2,1,1,2,2,2,2,4,7,6,12,7,5,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971121,7,6,8,8,6,6,8,10,9,9,9,9,7,4,6,6,7,7,7,0,2,1,1,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971122,1,10,1,0,1,1,0,0,0,1,3,2,3,3,3,4,5,6,8,5,6,7,5,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971123,5,5,3,2,5,5,5,4,4,2,6,6,5,10,10,12,16,15,18,17,13,15,17,19
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971124,21,15,9,4,6,7,9,8,12,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971125,0,0,0,1,0,2,4,1,0,3,1,3,6,4,1,1,6,9,11,13,13,14,14,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971126,15,14,15,15,14,15,17,15,15,14,14,13,12,14,15,17,19,21,8,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971127,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,2,0,2,4,4,5,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971128,3,1,6,7,1,1,2,3,3,3,3,1,2,3,8,8,9,14,13,14,8,12,11,11
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971129,7,5,0,2,0,2,3,7,4,8,4,2,1,0,1,0,2,5,2,3,2,3,3,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971130,9,15,10,7,1,3,7,15,32,32,22,5,5,1,1,2,4,5,8,13,8,6,2,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971203,0,1,0,0,0,0,0,1,3,3,2,1,1,1,1,2,4,3,5,4,8,13,15,18
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971204,22,19,18,17,16,9,10,10,10,10,12,12,14,15,17,16,15,14,14,17,14,13,17,14
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971205,12,11,11,13,14,12,16,15,14,9,5,-999,6,2,5,9,9,4,4,5,6,6,4,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971206,3,1,0,0,0,0,0,0,1,1,1,0,1,2,1,3,5,7,7,5,7,4,4,4
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971207,5,5,5,5,5,6,5,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971208,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,2,1,2,3,3,3,5,5,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971209,6,6,11,7,6,6,7,7,17,27,30,21,13,16,18,23,18,21,24,22,20,18,15,17
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971210,16,16,15,0,5,5,11,9,13,23,22,35,26,4,11,11,7,5,6,9,7,3,2,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971211,3,3,3,2,2,3,3,5,8,13,14,7,11,10,7,8,9,9,15,27,26,22,21,32
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971212,26,19,13,10,11,14,15,17,19,21,20,17,17,19,17,19,17,13,12,12,11,5,0,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971213,2,2,2,2,3,4,3,3,4,5,6,4,4,6,8,7,6,6,7,6,4,2,3,3
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971215,2,0,1,4,6,7,5,5,4,4,3,4,7,10,14,17,15,12,13,12,13,12,12,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971216,9,9,9,9,9,10,11,14,17,20,26,28,26,36,32,47,32,27,30,47,26,16,7,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971217,0,2,3,5,6,7,7,8,9,11,8,6,1,0,3,3,2,0,0,0,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971218,4,4,0,0,0,0,0,1,3,2,3,0,1,3,3,5,8,5,6,7,8,12,12,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971219,7,7,7,16,23,23,17,13,14,11,11,12,13,11,10,7,7,7,7,4,0,0,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971220,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,0,1,0,0,0,2,4,3,2
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971221,5,5,3,2,4,5,3,2,5,3,3,4,2,2,1,1,1,3,4,4,5,5,7,7
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971222,5,5,5,6,5,6,6,9,17,25,29,12,9,9,17,17,20,22,17,24,23,20,20,17
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971223,17,17,17,13,13,15,16,16,17,17,16,15,14,14,15,15,15,13,14,10,10,10,11,10
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971224,9,10,10,9,9,9,12,13,13,13,12,5,2,10,10,10,14,17,26,41,40,26,20,20
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971225,20,17,19,16,15,13,11,9,10,12,13,18,21,15,14,17,13,15,16,17,11,10,8,5
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971226,5,4,2,2,2,2,2,2,2,2,2,3,3,3,5,4,6,7,9,12,16,9,3,1
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971227,2,5,6,5,5,8,7,9,8,8,7,7,5,5,5,4,7,1,8,6,9,2,0,0
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971228,0,0,0,0,1,1,0,1,7,8,5,6,5,3,11,13,11,16,11,9,7,14,34,26
PM2.5,706,50126,Montréal,QC,45.426513,-73.92228923,19971229,46,70,62,50,38,33,26,22,20,26,31,-999,26,36,35,30,27,22,22,22,17,20,16,13
