date,ab_size_ha,bc_size_ha,mb_size_ha,nb_size_ha,nl_size_ha,ns_size_ha,nt_size_ha,nu_size_ha,on_size_ha,qc_size_ha,sk_size_ha,yt_size_ha
2005-03-15,1.8108683114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-06,0.0,3.66375880489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-09,0.0,22.3393579194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4868507511,0.0,0.0,0.0
2005-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-15,14.994410523,0.0,0.0,35.350373859739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-16,0.0,0.0,0.0,49.7005180381167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-17,0.0,0.0,285.088863869765,74.0479211441777,0.0,0.0,0.0,0.0,138.532234522,0.0,0.0,0.0
2005-04-18,0.0,0.0,0.0,29.054516047792003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-19,0.0,0.0,3.5545863362929997,27.8311637007724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-20,3.53754696745,22.359811002,306.75641151069,5.1604944612301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-21,3566.63684045974,10.460898157711998,77.55903771862201,8.0851960594745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-22,46.25434112013,0.0,29.733569943414,18.1253998721996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-23,4.33228601145,0.797703107545,0.0,3.02124968333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-24,3.31241544642,4.520033755138,2597.408810821893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-27,348.439665086,0.0,0.0,0.194177237002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-28,0.0,2.08751201542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-29,115.090226652,220.820707527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-30,11.35946238791,6.21312536292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.0,0.989000403448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-02,3.0651372928600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-03,5.37277411838,0.0,0.0,0.0,0.0,0.0,314.468946247,0.0,0.0,0.0,0.0,0.0
2005-05-04,5.1303604008,0.0,46.992255494329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-05,1.5159856637,0.0,53.82637704535,0.196405125511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-06,245.149029128,0.0,34.279324132504,3.581095519751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-07,0.0,0.0,0.0,1.97153770162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-08,7017.923010555,91.5893421161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-09,32.9467842499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-10,0.0,26.0184592013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-11,3.8952928552,105.47558352,0.0,0.687178206045,0.0,0.0,0.0,0.0,0.0,0.0,279.243459397,0.0
2005-05-12,3.7798627847,0.0,0.646036572506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147.68596021,0.0
2005-05-13,72.7298700334,0.0,0.0,3.7070861744085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-14,48.41648238967,0.0,0.0,3.7190652452510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-15,31.60605628584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-16,0.0,0.0,0.946757861765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-20,0.0,0.0,1871.841412286522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7542.6688619,0.0,0.0
2005-05-25,4.06092736191,0.0,0.0,0.0,0.0,0.0,1762.80629975,0.0,0.0,4782.88938561,0.0,0.0
2005-05-26,48.8522119242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.437409056,0.0,0.0,0.0
2005-05-28,0.0,9437.01163403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-29,8.7810897011,7539.0950164121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107056.23946205,0.0,0.0
2005-05-30,1.47152665744,2919.4461502174,0.0,0.0,0.0,0.0,58.485780529081,0.0,0.0,173175.75736443,0.0,0.0
2005-05-31,23.52849196981,807.9445508464,0.0,0.0975985163841,0.0,0.0,1141.79932206,0.0,0.0,67108.3867999069,0.0,0.0
2005-06-01,21083.02160041653,0.0,0.0,0.484364702021,0.0,0.0,106.085749533,0.0,0.0,11679.834504031,22353.4056847,0.0
2005-06-02,42.12473270714,0.0,0.0,0.7744208598304,3850.9808454100003,0.0,0.0,0.0,0.0,24055.358281187,0.0,0.0
2005-06-03,20149.740721024602,0.0,0.0,0.785990220686,0.0,0.0,0.0,0.0,0.0,13643.54930024,0.0,0.0
2005-06-04,0.0,0.0,0.0,4.120628969373,5236.0250088,0.0,0.0,0.0,0.0,11752.915065364,0.0,0.0
2005-06-05,0.0,0.0,2.2555660078620003,4.50292263722,4344.30802256,0.0,0.0,0.0,0.0,9021.752555074,0.0,0.0
2005-06-06,0.0,441.582216389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-07,377.63192259799,0.0,0.0,0.0,0.0,0.0,950.4602659976999,0.0,0.0,0.0,0.0,0.0
2005-06-08,1946.70024485756,0.0,0.0,0.0,0.0,0.0,94.2557802013,0.0,0.0,0.0,0.0,0.0
2005-06-09,337.18404761991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5392.833332739,0.0
2005-06-10,0.0,0.0,0.0,1.2787919062889,0.0,0.0,0.0,0.0,0.0,0.0,2616.54775677,0.0
2005-06-11,0.2883315876,0.0,0.0,0.19554711036349998,0.0,0.0,1705.23826611,0.0,0.0,0.0,0.0,0.0
2005-06-12,0.0,0.0,0.6149375493,0.966836470178,0.0,0.0,63.0362065124,0.0,0.0,0.0,0.0,0.0
2005-06-13,0.0,0.0,0.0,0.0981396501218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6714931505,7691.18338332
2005-06-15,0.0,0.0,99.526222819296,0.0,0.0,0.0,0.0,0.0,0.0,5302.80218846,1192.84633744,25802.111021193003
2005-06-16,0.0,0.0,51.53510049984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.444749213
2005-06-17,0.0,0.0,1.988703116116,0.0,0.0,0.0,0.0372638345695,0.0,0.0,0.0,0.0,69061.9032351
2005-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7857068546,0.0,0.0,26710.4597299
2005-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12749.9529799,0.0,0.0,0.0
2005-06-20,0.0,0.0,0.0,0.19521533503389998,0.0,0.0,0.489683177302,0.0,21.0640348326,0.0,0.0,0.0
2005-06-21,15.070785669539001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.1677256,0.0,0.0
2005-06-22,0.0,0.0,0.0,0.0,427.922290901,0.0,0.0,0.0,327.473848218,9159.00666894,0.0,0.0
2005-06-23,0.0,0.0,0.0,0.19654199036,0.0,0.0,0.0465952622462,0.0,0.0,0.0,0.0,0.0
2005-06-25,0.0,0.0,0.0,0.192694130243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-27,0.0,0.0,0.0,0.197243020613,0.0,0.0,0.0,0.0,0.0,0.0,4974.59952702,0.0
2005-06-28,0.0,0.0,4.20142846296,9.09050582171,0.0,0.0,0.0,0.0,49.7401732884,1846.3488420953001,0.0,34347.6904057
2005-06-29,6.2505457364,0.0,0.7387200763439999,0.10716153149954,0.0,0.0,0.328512982047,0.0,0.0,0.0899717875685,0.0,0.0
2005-06-30,377.61149043505,0.0,0.0,0.7848427417812001,0.0,0.0,54.97504214231,0.0,0.0,0.0,0.0,1742.2289915203
2005-07-01,81.93500521983,0.0,0.0,0.0,0.0,0.0,1978.54294798758,0.0,0.0,0.0,0.0,0.0
2005-07-02,2.75629113282,0.0,9680.01322613127,0.0,0.0,0.0,14.24151461913212,0.0,0.0,0.0,48373.40243802,0.0
2005-07-03,16.2741935222,0.0,4.0945809266449995,49.799671770778,0.0,0.0,408.176301528353,0.0,0.0,0.0,39649.20538658,0.0
2005-07-04,0.0,0.0,11342.11902509649,0.97158360613,0.0,0.0,1081.6201697529577,0.0,0.0,0.0,0.0,0.0
2005-07-05,0.0,0.0,207.244835442664,0.0,0.0,0.0,347.424264455,0.0,397.257335236,0.0,8824.677391832,0.0
2005-07-06,0.0,0.0,74.671616132052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.13047599,0.0
2005-07-07,0.0,0.0,3292.786767330106,0.0,0.0,0.0,7177.3315336177,0.0,696.847063951,0.0,8920.4385829,0.0
2005-07-08,0.0,0.0,23874.228328405065,0.194951607764,0.0,0.0,979.788272869,0.0,0.0,715.325159028,2609.8010086291,0.0
2005-07-09,0.0,0.0,3096.83327887342,0.0,0.0,0.0,0.0,0.0,60.4382595533,0.0,19813.5619954492,60.3551560266
2005-07-10,0.0,0.0,254.58465382040802,0.0,0.0,0.0,9.566316206932001,0.0,310.294365807,25366.351931995,11807.8964352074,0.0
2005-07-11,3.49672594349,0.0,111.50229654148599,0.0978130305298,0.0,0.0,22516.082650139993,0.0,90.815700102,8520.2282644549,3006.454197057,0.0
2005-07-12,1.43102817091,0.0,6756.1000037035365,0.0984851210943,2963.9726025,0.0,74894.6442673221,0.0,14070.7641482,98972.7290017848,958.494435213,0.0
2005-07-13,0.0,0.0,220.176489659974,0.590758810227,0.0,0.0,6420.041169349521,0.0,3327.878497427,87063.83919833,1300.772131872995,79.1899672682
2005-07-14,0.0,0.0,0.0,0.0,0.0,0.0,8182.2021168911,0.0,1307.36809695,50782.9810693,177.594394041,10.4944006682
2005-07-15,0.0,0.0,0.0,0.0,0.0,0.0,21045.97115684794,0.0,199.016080827,571.6411943517,127.920810023,0.0
2005-07-16,0.0,0.0,0.0,0.0,0.0,0.0,12222.6805923605,0.0,0.0,119923.80970222599,0.0,1773.21343122
2005-07-17,0.0,0.0,0.0,0.1944811667671,0.0,0.0,11913.287225413,0.0,121.2229668463,1078.0521150604,0.0,0.0
2005-07-18,0.0,0.0,0.0,0.0,3527.75295774,0.0,263.7398860692,0.0,0.0,283.818503702,0.0,0.0
2005-07-19,0.0,0.0,0.0,0.0986486641102,0.0,0.0,1073.075677989694,0.0,0.0,4710.513352,0.0,0.0
2005-07-21,0.0,0.0,0.0,0.489714814604,0.0,0.0,688.9177467109,0.0,400.587207042,0.0,0.0,0.0
2005-07-22,0.0,0.0,0.0,3.11658531509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-23,0.0,0.0,0.0,0.0,0.0,0.0,134.335789902,0.0,1531.6254472050002,0.0,0.0,0.0
2005-07-24,0.0,0.0,0.0,0.0960768965339,0.0,0.0,0.0,0.0,132.861786707,0.0,0.0,0.0
2005-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54104613636,0.0,0.0
2005-07-27,0.0,0.0,0.0,0.0969212701546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-28,0.0,0.0,0.0,0.0,0.0,0.0,59.6261498919,0.0,0.0,0.0,0.0,0.0
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6191671214,0.0,0.0
2005-07-30,0.0,0.0,0.0,1.86649849482,0.0,0.0,0.0,0.0,0.0,0.0,0.101773195169,0.0
2005-07-31,0.0,0.0,0.123030527192,1.960258275,0.0,0.0,0.0,0.0,42.7445293832,0.0,0.0,0.0
2005-08-01,0.0,3519.77167922,0.0,0.0,0.0,0.0,0.0,0.0,153.393233217,0.0,0.0,0.0
2005-08-03,0.0,0.0,220.312783279,1.67042501472,0.0,0.0,0.0,0.0,6305.97937042,0.0,0.0,0.0
2005-08-04,1.66559940316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.31271905,0.0,0.0,0.0
2005-08-06,0.0,0.0,0.0,17.7333474389797,0.0,0.0,0.0,0.0,73.5669741602,0.0,0.0,0.0
2005-08-07,0.0,0.0,0.326590272472,0.0,0.0,0.0,0.0,0.0,234.581131123,202.645647822,0.0,0.0
2005-08-08,0.0,0.0,3.65999360652,0.1964668075585,0.0,0.0,0.0,0.0,56.6788002952,0.0,0.0,0.0
2005-08-09,0.0,0.0,0.0,1.0735863896089999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-10,0.0,773.190621635,0.0,0.292768231469,0.0,0.0,0.0,0.0,41.7639914983,0.0,0.0,0.0
2005-08-11,0.0,0.0,0.0,0.3895015953972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-12,0.0,0.0,0.0,0.39062283502559997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-15,0.0,0.0,0.0,0.3934444169962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-16,0.0,0.0,0.0,0.589396503474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-17,0.0,0.0,0.0,0.196596591942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-18,0.0,0.0,0.0,0.29381939213680003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-19,0.0,0.0,0.0,1.5516845056527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-20,0.0,0.0,0.0,0.0978456187605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-22,0.0,0.0,0.0,0.0971835002854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-25,0.0,0.0,0.0,0.192574016785,0.0,0.0,6.32807624441,0.0,0.0,0.0,0.0,0.0
2005-08-26,0.0,0.0,0.0,0.0961531323409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-27,0.0,0.0,0.0,0.0969197475683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.427695377,0.0,0.0
2005-08-31,0.0,0.0,7.163312991768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-04,0.0,0.0,0.0,0.0967139625604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-05,4.0748571434,0.0,1.331774769703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-08,0.0,0.0,0.0,1.15926379519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.29047007598,0.0,0.0,0.0,0.0,0.0
2005-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.315642407,0.0,0.0
2005-09-12,0.0,0.0,0.0,0.2906895226233,0.0,0.0,0.0,0.0,0.0,4.66741633575,0.0,0.0
2005-09-18,0.0,0.0,0.0,0.0986215102338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.791279958,0.0,0.0,0.0
2005-10-07,8.61161986247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-09,3.92518217691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-13,1.68614585797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0963542254609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-10,6.982423904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-22,55.53821659698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-26,0.852995306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-04,0.9560512575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.60619674,0.0
2006-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.64822301,0.0
2006-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31746.69549726,0.0
2006-02-12,24.1993175257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-06,40023.7453897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235596.4934631,0.0
2006-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.986733701,0.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6861514137,0.0,0.0,0.0
2006-04-03,0.0,21.5979450713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-04,265.188605579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-05,4.343695745216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73430.980931271,0.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.7370331750001,0.0
2006-04-09,0.0,6.74153112221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-10,1.16819672088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-11,0.0,0.0,0.2770982882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-12,0.0,18.4799524551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-13,11.179290997519999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-14,106.95214990675001,0.799545350746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-15,3.705108962,45.655035542823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-16,0.0,0.143927349106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-17,118.96036075701,21.391366309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-18,0.0,2.2384525395,50.8709943875,0.0,0.0,0.0,0.0,0.0,52.8192630737,0.0,0.0,0.0
2006-04-19,747.27861383406,0.0679687740712,0.2766654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-20,15.851593835457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-21,7.27033994228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-22,1453.19678678531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-23,3.1340676539,0.0,14.1129985518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-24,74.01697832519001,155.87085586639,13.469526726689999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-25,399.84992339896,4.670280683026,0.122782767371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-26,0.0,12.7260580239,3.506113094448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-27,0.9060082183,0.0,0.123078225912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,1.0338206035,24.8295066496,1.2512612174270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-29,18.11817801328,21.22328144052,6.0768065633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-30,6.78179185299,40.0262244858,18.899969854873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,2.688866654155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-02,0.0,1.05179146377,69.62425541407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-03,0.0,43.0506748597,34.7055793499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-04,0.0,325.01552641394,6.12393551473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-05,0.0,21.0619911789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-06,0.0,76.0460686137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-07,2.1308010949,17.9333478334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-08,0.0,74.3813336474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-09,0.0,0.0,4.146701777777,0.0,0.0,0.0,0.0,0.0,359.6766580453,0.0,0.0,0.0
2006-05-10,40.2279462952,2.13729965987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-12,7.96049759635,0.0,153.698158656,0.0,0.0,0.0,0.0,0.0,0.0,201.236627808,0.0,0.0
2006-05-13,0.0,0.0,2.4918506001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1805858987,0.0
2006-05-14,0.0,0.0,1.12859623837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-15,895.2719738153601,0.0,0.369281832519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-16,156.52785023561,1344.08117286154,0.123005811497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-17,15.346317945880001,3.1379236282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-18,0.0,68.610812118054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.72548014,0.0
2006-05-19,1757.8806573671,2.62311282871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-22,0.0,0.4721162273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-23,0.0,0.0,0.4922728159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-24,0.0,0.0,2.535805979788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-25,0.0,0.0,1.5072743774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-26,0.0,0.0,6.83141873576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-27,0.0,0.0,0.245712878109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-29,0.0,1.682437036,1.00530903418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-30,0.0,0.4363994322967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.1229892354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-01,5253.0342656066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-02,59.93110029548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-03,0.0,4.89207421621,1.0037158267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-04,0.0,0.388987106403,0.3917391898,0.0,0.0,0.0,105.858928354,0.0,0.0,1136.18787036,0.0,0.0
2006-06-05,1.91946893511,12.5178220916,2.0106211801600002,0.0,1817.26003808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-06,0.0,0.0,8.471772870873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-07,0.0,424.687408134,4.01919343981,0.0,0.0,0.0,0.0,0.0,0.0,108573.962996334,1876.9531492590002,0.0
2006-06-08,0.0,5905.471365283151,0.492606879124,0.0,0.0,0.0,0.0,0.0,370.811156395,1190.75037286,0.0,0.0
2006-06-10,0.0,19.3266321818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-11,0.0,0.686756124484,0.40605935158100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-12,0.0,2.8692797069,1.0039781545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-13,0.0,678.0547443597015,1.1264893785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-14,7.9635226472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4051331602,3877.61561183,0.0,25495.108703878588
2006-06-15,104.79121794271,0.308374299106,0.0,0.0,0.0,0.0,5.007356612680001,0.0,0.0,0.0,0.0,5845.90212607
2006-06-16,5780.52477865375,1.2279690688,0.246155647427,0.0,0.0,0.0,385.75805058,0.0,5769.657147631,16595.7350135053,0.0,0.0
2006-06-17,0.0,0.0,28.654763671007,0.0,0.0,0.0,0.0,0.0,61.0682608049,0.0,0.0,530.3775293239
