province,date,bc_size_ha
BC,2009-09-01,1.89556603826
BC,2009-04-21,3.2213294263
BC,2009-07-30,7.19651265938
BC,2009-07-30,4.20631306904
BC,2009-07-30,0.00741716776462
BC,2009-05-18,0.00664908000196
BC,2009-07-30,27.9889110501
BC,2009-05-31,1.05747105316
BC,2009-06-19,2.50079113089
BC,2009-05-02,0.1312209889
BC,2009-07-31,15.8147914668
BC,2009-07-24,1.9816080006
BC,2009-08-20,1.5963680325
BC,2009-04-16,2.63617299609
BC,2009-04-17,1.10715425645
BC,2009-08-06,1.6342826669
BC,2009-07-28,0.2876149528
BC,2009-08-21,0.0274390899041
BC,2009-06-09,0.8717853882
BC,2009-09-01,1.42419855874
BC,2009-08-28,36.2413912612
BC,2009-04-20,1.60423963125
BC,2009-06-11,2.49557017533
BC,2009-08-21,2.18272154711
BC,2009-04-18,0.931403851183
BC,2009-04-15,2.61429854661
BC,2009-06-18,1.4040689259
BC,2009-07-27,0.2483948026
BC,2009-04-30,8.2385129918
BC,2009-04-11,19.7800880268
BC,2009-04-29,33.3579033338
BC,2009-05-01,0.713181806655
BC,2009-04-15,8.4518731045
BC,2009-06-26,0.59211699662
BC,2009-06-23,0.0192478536119
BC,2009-07-31,15.7621712872
BC,2009-06-11,1.5606543713
BC,2009-08-01,4.60949847935
BC,2009-07-17,2.0361897235
BC,2009-08-20,291.767998434
BC,2009-07-31,16.6797897584
BC,2009-08-01,254.886937563
BC,2009-07-26,370.222417432
BC,2009-07-31,135.556347199
BC,2009-07-30,0.0378373051078
BC,2009-05-04,1.3321740197
BC,2009-06-11,1.3087176104
BC,2009-07-31,45.2676096985
BC,2009-08-20,40.1367766141
BC,2009-05-02,189.650687022
BC,2009-05-21,1.93198243743
BC,2009-07-04,1.13306665437
BC,2009-06-21,0.078514552524
BC,2009-07-30,0.00261218419432
BC,2009-07-31,0.0420762075
BC,2009-07-30,451.891291477
BC,2009-08-01,0.205490791926
BC,2009-05-10,65.0802445309
BC,2009-07-29,0.00882263486736
BC,2009-07-29,32.6260110781
BC,2009-07-26,59.068013176
BC,2009-08-01,1.65177608306
BC,2009-07-30,728.739834167
BC,2009-06-09,6.6571074298
BC,2009-08-21,0.0226033271
BC,2009-07-07,19.2050464481
BC,2009-06-12,1.51707952237
BC,2009-05-02,2434.9472195
BC,2009-09-01,1.33363259368
BC,2009-04-27,1.82200097564
BC,2009-05-02,1.19258763762
BC,2009-07-25,38.2037351428
BC,2009-07-24,0.0120512800946
BC,2009-05-02,993.942410749
BC,2009-07-18,107.455108733
BC,2009-06-12,5.47050112527
BC,2009-07-05,13.8261001861
BC,2009-07-30,827.825281009
BC,2009-08-07,24.0368895023
BC,2009-06-12,1.2195869808
BC,2009-07-12,20.7297234759
BC,2009-07-30,0.115552973
BC,2009-08-28,1.2511583013
BC,2009-06-03,2.88360711252
BC,2009-07-31,3.99854552638
BC,2009-07-30,2826.08479117
BC,2009-08-01,1.29229074729
BC,2009-07-30,15.3918949769
BC,2009-07-27,15.9896433761
BC,2009-09-03,0.947200170312
BC,2009-07-30,0.00343190344952
BC,2009-07-27,0.132738714244
BC,2009-07-31,48.64282696
BC,2009-07-30,0.0506779539812
BC,2009-08-20,171.200769056
BC,2009-05-15,2.2563541046
BC,2009-07-30,3.32957783446
BC,2009-07-06,20.1138982388
BC,2009-06-12,0.441415075691
BC,2009-06-14,0.4460367972
BC,2009-07-30,3.5112099989
BC,2009-09-01,0.00851641509883
BC,2009-07-31,4.59234817562
BC,2009-05-20,0.170001223942
BC,2009-04-29,26.7459985807
BC,2009-07-13,1.26553901638
BC,2009-07-27,0.319647861569
BC,2009-07-29,2.67197929887
BC,2009-06-29,3.66550428172
BC,2009-07-31,1.70477295062
BC,2009-08-04,2.76054694302
BC,2009-08-21,16.245913926
BC,2009-06-13,1.18038862616
BC,2009-08-20,1.1778677248
BC,2009-07-31,5.09212051355
BC,2009-07-30,0.0896320095839
BC,2009-09-27,6.96060753531
BC,2009-06-13,0.7102420279
BC,2009-07-24,1.4075635069
BC,2009-06-12,3.0224392292
BC,2009-05-18,27.2033568274
BC,2009-06-22,0.0565371963
BC,2009-05-02,45.5458589902
BC,2009-04-10,3.97125941517
BC,2009-07-25,10.4195510126
BC,2009-05-27,1.8352164483
BC,2009-04-09,1.02653281185
BC,2009-05-11,1.0485131034
BC,2009-09-01,14.9184688274
BC,2009-06-08,1.39581126821
BC,2009-08-02,0.1930063301
BC,2009-07-27,1.0939151634
BC,2009-08-03,0.0510618136
BC,2009-04-30,1.05629573593
BC,2009-07-25,2.3987979373
BC,2009-07-29,0.181140926691
BC,2009-05-15,4.39731978539
BC,2009-06-11,1.13445020935
BC,2009-04-17,3.7551051108
BC,2009-05-28,1.15526677249
BC,2009-08-05,4.09192056327
BC,2009-07-30,1.67042981259
BC,2009-08-01,11.9922535593
BC,2009-07-31,6.5261759598
BC,2009-07-30,42.4284908243
BC,2009-09-01,5.41721563377
BC,2009-06-03,0.253442787471
BC,2009-05-05,4.3052531767
BC,2009-07-27,9.9254249344
BC,2009-08-22,1.94327115708
BC,2009-06-03,5.93399996517
BC,2009-08-21,10.0189341085
BC,2009-09-01,0.999270624491
BC,2009-07-30,34.5346971863
BC,2009-07-25,2.0050250339
BC,2009-05-02,20.4757886416
BC,2009-05-22,1.98113935613
BC,2009-07-26,8.9204875446
BC,2009-05-01,2.61079815113
BC,2009-08-05,1.91295082306
BC,2009-04-06,61.7383987219
BC,2009-09-25,4.90594297292
BC,2009-08-21,2.135429512
BC,2009-09-01,1.8767604553
BC,2009-07-27,29.0352820839
BC,2009-05-02,4.18136233522
BC,2009-08-21,2.6622018928
BC,2009-07-29,11.7793290755
BC,2009-07-30,2.46538565374
BC,2009-04-09,3.4450142568
BC,2009-07-26,1.20741084838
BC,2009-04-05,20.0835706448
BC,2009-07-30,39.6849041591
BC,2009-04-22,2.9667820639
BC,2009-05-02,8.9086691726
BC,2009-07-31,14.5300713789
BC,2009-04-16,43.6800746789
BC,2009-07-20,9.31146215412
BC,2009-09-01,60.2017595905
BC,2009-08-03,4.0503281265
BC,2009-07-31,49.6631982179
BC,2009-07-30,1.60805563676
BC,2009-08-05,59.15414385
BC,2009-07-25,2.863894119
BC,2009-05-01,13.3620452684
BC,2009-07-31,0.834444573603
BC,2009-06-23,0.904047243675
BC,2009-08-10,0.2466843481
BC,2009-07-30,0.00278534639015
BC,2009-07-30,0.159573938068
BC,2009-07-30,4.90423487755
BC,2009-04-16,0.704100973497
BC,2009-07-30,97.3080193217
BC,2009-05-05,1.2620547265
BC,2009-08-01,4.38450218749
BC,2009-08-01,5.4135793916
BC,2009-07-23,1.17608882773
BC,2009-07-31,23.7333226815
BC,2009-05-02,1.71211616842
BC,2009-04-27,11.0238612473
BC,2009-05-02,59.0324420717
BC,2009-04-29,12.2621216279
BC,2009-07-29,2.74405301165
BC,2009-08-04,3.6220744888
BC,2009-05-04,85.0460385344
BC,2009-07-27,2.2300979418
BC,2009-06-30,6.01497320226
BC,2009-08-01,29.7678461187
BC,2009-08-20,13.2786876658
BC,2009-04-15,53.469383648
BC,2009-05-06,6.57101658468
BC,2009-07-03,0.333499028725
BC,2009-07-30,5.41868111635
BC,2009-04-29,49.7927897249
BC,2009-05-01,35.8549088
BC,2009-07-26,1.57911439549
BC,2009-04-10,54.0780926551
BC,2009-04-16,63.7333398415
BC,2009-11-02,8.7341214929
BC,2009-08-28,65.8311077768
BC,2009-07-15,12.4334947476
BC,2009-08-02,24.429121776
BC,2009-08-02,1.87964005677
BC,2009-04-28,0.0810642790476
BC,2009-07-25,6.56096419602
BC,2009-08-05,4.4488985388
BC,2009-07-21,1.59213697754
BC,2009-10-12,9.83428152593
BC,2009-04-28,1.48005864689
BC,2009-08-20,8.62989778318
BC,2009-08-08,1.3788615483
BC,2009-07-31,97.4577498262
BC,2009-05-02,3.0387334754
BC,2009-08-01,0.5271319989
BC,2009-05-03,16.1609170867
BC,2009-05-21,1.4171160584
BC,2009-04-01,50.2089411411
BC,2009-07-30,62.6685851283
BC,2009-07-31,5.95287646245
BC,2009-06-12,7.95981829667
BC,2009-09-03,1.95795448696
BC,2009-08-01,22.9701908161
BC,2009-06-16,3.39069363968
BC,2009-04-28,17.5714860115
BC,2009-04-23,0.488882131221
BC,2009-07-30,4.7824143269
BC,2009-08-20,21.5369797043
BC,2009-08-19,0.4595407693
BC,2009-04-30,58.6319940608
BC,2009-08-01,1.8887217002
BC,2009-07-21,4.68138433414
BC,2009-08-05,6.00051010684
BC,2009-08-01,4.9423741989
BC,2009-04-06,4.9549532703
BC,2009-07-31,13.9765329147
BC,2009-05-22,2.97491362626
BC,2009-07-30,33.5721754792
BC,2009-08-04,56.8273120589
BC,2009-08-01,1.95279064313
BC,2009-07-30,1.0759604307
BC,2009-07-30,2.8343487434
BC,2009-07-05,5.65071659737
BC,2009-04-21,3.64647058802
BC,2009-06-06,2.4133039481
BC,2009-06-07,13.0675820688
BC,2009-07-25,4.5114065747
BC,2009-07-25,1.5392311639
BC,2009-08-24,27.5304648391
BC,2009-09-02,2.25415808236
BC,2009-07-28,0.881795130188
BC,2009-07-30,0.838565255985
BC,2009-03-26,18.7618961696
BC,2009-05-29,135.386243455
BC,2009-04-06,43.505058232
BC,2009-07-04,1.28737715575
BC,2009-07-05,1.30206987964
BC,2009-07-31,0.535291350159
BC,2009-08-29,18.3412068267
BC,2009-04-16,17.4025684899
BC,2009-07-31,77.5747235486
BC,2009-08-05,6.25013923548
BC,2009-07-30,12.8361887691
BC,2009-06-15,7.51207503961
BC,2009-08-28,13.4007306891
BC,2009-08-01,2.76829101191
BC,2009-09-01,1.9231230353
BC,2009-08-01,2.29033115107
BC,2009-08-01,2.78365500503
BC,2009-04-28,7.40168414198
BC,2009-07-06,0.866280491
BC,2009-07-23,2.4760940978
BC,2009-04-12,0.311063391349
BC,2009-04-07,5.9312242515
BC,2009-04-13,2.30309169344
BC,2009-08-20,30.961565011
BC,2009-04-30,8.12080720189
BC,2009-08-24,4.31963752712
BC,2009-07-31,52.356966146
BC,2009-04-15,10.6003388564
BC,2009-04-08,55.1804024139
BC,2009-06-12,20.1485815853
BC,2009-08-01,3.9518787319
BC,2009-04-03,18.5138265413
BC,2009-04-01,1.8075492677
BC,2009-07-21,0.545847634796
BC,2009-06-13,45.4439935201
BC,2009-04-21,6.25236584114
BC,2009-05-03,1.3598881442
BC,2009-04-23,11.0300818739
BC,2009-07-31,133.510414484
BC,2009-06-23,3.88040252
BC,2009-04-26,15.2610202279
BC,2009-10-10,4.8788279805
BC,2009-05-01,1.3858352585
BC,2009-07-31,22.5421026851
BC,2009-05-01,6.1958254675
BC,2009-07-29,6.23139098004
BC,2009-05-02,16.1379827101
BC,2009-04-09,49.7045290718
BC,2009-04-28,311.105253222
BC,2009-08-05,90.9719775739
BC,2009-05-04,80.3762884003
BC,,13.237448702
BC,2009-07-26,1599.63017205
BC,2009-07-28,58.1854802164
BC,2009-07-30,332.899531518
BC,,3.60147077552
BC,2009-08-20,55.5610668759
BC,2009-07-25,65.9838072232
BC,2009-07-24,78.0923880827
BC,2009-07-27,312.072767489
BC,2009-07-25,1262.35936786
BC,2009-07-27,52.2309617224
BC,2009-07-14,609.363228711
BC,2009-06-12,67.3736030493
BC,2009-05-27,60.7053870842
BC,2009-07-30,126.960275939
BC,2009-08-01,987.681112925
BC,2009-07-31,384.77285142
BC,2009-07-29,2201.53576643
BC,2009-07-31,101.631805614
BC,2009-08-01,252.399478294
BC,2009-07-31,3463.43051849
BC,2009-07-30,48.8771265247
BC,2009-08-20,320.887117153
BC,2009-08-01,918.203443776
BC,2009-07-31,695.914468787
BC,2009-07-31,1303.29205386
BC,2009-07-30,45.5536875702
BC,2009-07-30,95.0666016892
BC,2009-07-31,318.352752088
BC,2009-07-29,95.6316937478
BC,2009-07-30,365.070754077
BC,2009-07-17,195.688425687
BC,2009-07-31,128.661723539
BC,2009-07-30,582.149084514
BC,2009-07-29,2520.95176667
BC,2009-07-18,140.416337168
BC,2009-07-30,217.86880945
BC,2009-10-03,2.43193207924
BC,2009-06-12,296.243273083
BC,2009-07-30,80.0370329904
BC,2009-06-15,35.4767980709
BC,2009-07-30,2579.02615499
BC,2009-07-30,3385.5329907
BC,2009-07-31,154.538875614
BC,2009-07-31,1839.0629087
BC,2009-07-30,2384.04411558
BC,2009-07-30,1173.94687233
BC,2009-07-11,73.6698168661
BC,2009-06-10,55.7422201805
BC,2009-08-02,79.1696771681
BC,2009-07-30,107.533904064
BC,2009-06-10,450.756679858
BC,2009-07-30,471.82013939
BC,2009-08-01,39.4504957072
BC,2009-07-31,38.7962089296
BC,2009-07-31,829.115063429
BC,2009-07-30,46.0029527784
BC,2010-07-27,1505.45332753
BC,2010-07-27,32939.9152653
BC,2010-07-27,16201.1859166
BC,2010-07-27,2358.46195261
BC,2010-07-31,2886.38568852
BC,2010-07-28,2132.81506416
BC,2010-08-02,2029.08835618
BC,2010-04-15,41.2992155676
BC,2010-07-27,24420.3657966
BC,2010-07-31,100.302423859
BC,2010-07-27,3400.70652302
BC,2010-05-13,41.9568218768
BC,2010-07-31,5054.07477206
BC,2010-08-15,10.6464218075
BC,2010-07-11,6.27184131625
BC,2010-07-28,34915.6694664
BC,2010-06-18,5577.86114238
BC,2010-06-30,2.02606773686
BC,2010-07-27,37.7446030942
BC,2010-07-27,26.498587765
BC,2010-05-20,139.405918332
BC,2010-07-27,31888.6332629
BC,2010-07-28,11211.536615
BC,2010-07-27,31.1018164459
BC,2010-11-05,7.97848908379
BC,2010-07-27,15747.1898637
BC,2010-07-27,4622.2099004
BC,2010-03-23,10.1447546819
BC,2010-07-27,31.5545702167
BC,2010-07-27,0.0265020556778
BC,2010-08-19,2.32817446471
BC,2010-07-18,23.6101891659
BC,2010-06-20,336.456246298
BC,2010-08-01,39.8573548552
BC,2010-08-03,18.8976335013
BC,2010-07-27,55.0799186541
BC,2010-04-14,0.74827341661
BC,2010-07-12,1.4626358908
BC,2010-07-27,96.1858511692
BC,2010-05-15,22.82842143
BC,2010-07-27,47.0849686124
BC,2010-08-14,4.11431012196
BC,2010-07-27,349.295809965
BC,2010-07-08,410.13690474
BC,2010-07-28,405.686222767
BC,2010-07-15,2.22580848067
BC,2010-08-02,28.0710802056
BC,2010-06-17,5.24266210531
BC,2010-04-04,0.39868814128
BC,2010-05-10,14.9955624176
BC,2010-09-25,15.4076360976
BC,2010-07-21,0.974282875445
BC,2010-04-13,173.759269855
BC,2010-07-27,90.2845169588
BC,2010-08-03,1023.50033022
BC,2010-07-18,950.866364852
BC,2010-07-29,11.9939730829
BC,2010-09-21,3.98333170892
BC,2010-06-09,1706.064224
BC,2010-08-02,79.6211240853
BC,2010-06-11,155.27116885
BC,2010-07-27,291.293544198
BC,2010-06-23,0.030362865981
BC,2010-08-14,10.9734524523
BC,2010-07-27,163.372687624
BC,2010-08-01,73.0693880946
BC,2010-04-14,2.28149288517
BC,2010-07-27,32.9301194109
BC,2010-09-28,32.6453361723
BC,2010-08-03,109.079192365
BC,2010-07-31,43.203361909
BC,2010-07-08,1.04155113641
BC,2010-08-14,19.1495812806
BC,2010-07-27,9.98872209419
BC,2010-07-30,1.7078206127
BC,2010-07-14,22.3734915425
BC,2010-07-18,153.46480778
BC,2010-10-06,21.3170627653
BC,2010-08-21,8.77854206057
BC,2010-07-27,7.48050602549
BC,2010-06-24,7.0351940801
BC,2010-06-21,70.5461865243
BC,2010-07-18,1.52936346454
BC,2010-07-10,0.574859719155
BC,2010-04-26,20.4595057598
BC,2010-08-01,1.84380921956
BC,2010-04-08,3.42869437491
BC,2010-05-25,13.7257480224
BC,2010-07-18,2.16772999015
BC,2010-07-28,3.7805360874
BC,2010-07-28,0.23964060962
BC,2010-07-18,1.17019014585
BC,2010-05-12,474.028795816
BC,2010-06-06,2611.85510504
BC,2010-07-28,1.03272537726
BC,2010-08-13,13.5465396442
BC,2010-06-11,0.016289391979
BC,2010-08-18,2.64469891352
BC,2010-07-27,9.35651723372
BC,2010-07-31,1.92785859401
BC,2010-07-07,7.99881571623
BC,2010-11-05,1.99130588916
BC,2010-07-04,0.0369677292414
BC,2010-08-18,2.2521289781
BC,2010-06-24,7.59481026265
BC,2010-06-21,5.08030228325
BC,2010-04-13,2.76827262595
BC,2010-10-15,11.2148976037
BC,2010-02-15,3.8244360955
BC,2010-06-24,0.0939769669992
BC,2010-07-08,1.13103438945
BC,2010-06-17,2.529720269
BC,2010-07-28,3.68134386056
BC,2010-07-28,6.77336566432
BC,2010-05-15,2.40663109313
BC,2010-06-12,1.32808058458
BC,2010-10-10,3.03670337772
BC,2010-08-01,6.00674702196
BC,2010-04-19,0.149259668191
BC,2010-07-28,2.41625672999
BC,2010-07-27,8.69957712627
BC,2010-09-16,3.88418618454
BC,2010-05-22,2.42849095819
BC,2010-08-17,0.507799201786
BC,2010-05-14,5.62195662637
BC,2010-06-21,7.72440531717
BC,2010-07-04,0.145017976668
BC,2010-04-04,2.93975236254
BC,2010-07-11,1.70585041351
BC,2010-06-19,1.50732846418
BC,2010-08-03,1.49884152111
BC,2010-04-10,1.14104664776
BC,2010-08-01,1.48343267252
BC,2010-04-14,1.80589364161
BC,2010-07-19,3.51420633005
BC,2010-07-30,4.0101441323
BC,2010-04-16,1.14484954644
BC,2010-07-27,130.317614391
BC,2010-07-27,0.0363568576576
BC,2010-04-11,1.29390165611
BC,2010-08-10,3.10599448672
BC,2010-07-14,1.76654423417
BC,2010-06-29,0.106606104758
BC,2010-07-09,36.1933853838
BC,2010-07-28,4.77612915791
BC,2010-05-12,2.65188318477
BC,2010-09-28,1.15975707592
BC,2010-07-28,3.34238349679
BC,2010-04-19,7.40975113267
BC,2010-07-30,1.44302176062
BC,2010-11-01,25.179176694
BC,2010-08-05,1.93302171981
BC,2010-08-03,3.88119563142
BC,2010-10-14,4.9880194718
BC,2010-07-12,23.7230714335
BC,2010-08-13,32.5020355053
BC,2010-04-20,108.060373619
BC,2010-08-03,439.45949186
BC,2010-07-27,82.2000725789
BC,2010-08-02,8.44734015257
BC,2010-07-31,42.147465352
BC,2010-08-26,661.49745836
BC,2010-06-22,10.0725480747
BC,2010-03-19,24.2474514123
BC,2010-07-27,3307.64753029
BC,2010-07-07,0.537964212057
BC,2010-06-18,1.41099706895
BC,2010-05-05,20.2776066533
BC,2010-04-26,3.14216044469
BC,2010-07-28,22.1007603706
BC,2010-04-15,20.4073165783
BC,2010-06-26,0.215227394099
BC,2010-04-14,20.8812269382
BC,2010-07-31,0.246726255859
BC,2010-07-17,1.10108209096
BC,2010-06-09,13.9367262046
BC,2010-04-14,2.69379699517
BC,2010-04-13,26.2753969102
BC,2010-04-03,13.5356176334
BC,2010-04-22,0.419129138687
BC,2010-07-27,2.5500197146
BC,2010-06-10,78.0784993898
BC,2010-07-01,3.66793148458
BC,2010-07-08,2.02416357889
BC,2010-04-18,1.83127247963
BC,2010-07-27,7.11433905994
BC,2010-08-01,12.4761584784
BC,2010-04-12,1.89546792545
BC,2010-04-11,11.996423311
BC,2010-07-11,11.8144980865
BC,2010-07-17,5.44257274129
BC,2010-03-18,1.73291067177
BC,2010-07-09,4.45792398766
BC,2010-07-27,24.826596985
BC,2010-07-29,0.603920137903
BC,2010-06-24,1.95433057123
BC,2010-07-18,0.386748614946
BC,2010-07-18,2.5016236379
BC,2010-10-06,1.99228796305
BC,2010-03-18,2.28241535702
BC,2010-07-31,1.62643884426
BC,2010-06-20,5.32887869125
BC,2010-04-16,13.1767404208
BC,2010-03-23,22.3015471544
BC,2010-07-21,2.91953719859
BC,2010-10-19,1.09531152395
BC,2010-08-05,4.95366283556
BC,2010-08-08,1.23320662809
BC,2010-07-28,1.00017056327
BC,2010-07-27,0.980436049003
BC,2010-07-18,2.17765657235
BC,2010-06-24,9.1714684674
BC,2010-05-18,2.1772935166
BC,2010-08-02,1.57133843035
BC,2010-04-22,6.5158026047
BC,2010-07-08,2.19366883658
BC,2010-07-08,2.04983965743
BC,2010-07-08,2.24591448928
BC,2010-08-02,2.15918643413
BC,2010-08-15,3.38613068213
BC,2010-04-15,2.05878339679
BC,2010-06-01,1.68172156439
BC,2010-07-11,4.56496933466
BC,2010-07-31,0.716712373665
BC,2010-04-05,15.2533419885
BC,2010-03-15,1.33305153401
BC,2010-04-30,1.11684447918
BC,2010-05-07,3.51888767
BC,2010-07-26,4.18529763294
BC,2010-09-10,1.48175514315
BC,2010-04-16,4.59401859187
BC,2010-06-01,1.92643784468
BC,2010-07-31,0.632456092589
BC,2010-10-13,244.451125342
BC,2010-08-02,3.86684687064
BC,2010-07-19,4.50888274267
BC,2010-03-07,2.59943847956
BC,2010-07-22,15.6630013667
BC,2010-07-27,2.24609050456
BC,2010-08-11,2.11779134791
BC,2010-03-20,5.52766211479
BC,2010-07-27,2.06439930539
BC,2010-07-16,24.4106508711
BC,2010-04-23,4.30779747698
BC,2010-06-28,10.0674250002
BC,2010-04-25,0.976502324099
BC,2010-06-14,7.43238762212
BC,2010-07-18,0.781497306227
BC,2010-07-28,1.97374149453
BC,2010-07-27,3.97912633925
BC,2010-03-11,1.23651161086
BC,2010-06-02,2.6658578323
BC,2010-05-07,4.15999571793
BC,2010-04-17,4.76465583302
BC,2010-07-19,14.005886125
BC,2010-05-16,1.22644557093
BC,2010-07-07,1.23288876479
BC,2010-04-14,0.969796580161
BC,2010-04-03,20.8552359552
BC,2010-09-04,2.76601850399
BC,2010-08-18,3.3959843936
BC,2010-07-27,3.05337737041
BC,2010-04-19,1.56419662286
BC,2010-04-26,39.0408470222
BC,2010-07-31,0.390679369106
BC,2010-07-30,13.8990598314
BC,2010-08-20,1.53396963778
BC,2010-05-08,1.77039800284
BC,2010-10-15,9.8653527354
BC,2010-08-02,35.5192170145
BC,2010-07-15,0.0515050295689
BC,2010-07-11,2.89510466541
BC,2010-07-28,15.9439742116
BC,2010-04-08,1.35442948356
BC,2010-07-28,10.7160871878
BC,2010-07-06,14.2981577496
BC,2010-06-11,3.67461941604
BC,2010-07-14,1.20667235937
BC,2010-07-25,9.36347950862
BC,2010-07-27,1.09011913685
BC,2010-07-21,4.62431917846
BC,2010-08-26,8.78239653208
BC,2010-07-29,1.33532781864
BC,2010-05-12,32.5468673247
BC,2010-07-27,1.36714949651
BC,2010-07-31,1.87594941007
BC,2010-04-29,7.83249332783
BC,2010-04-16,3.74605356003
BC,2010-07-27,0.98719425108
BC,2010-04-14,6.85706048294
BC,2010-07-28,2.35260993821
BC,2010-04-14,19.3562204104
BC,2010-04-20,3.16297205746
BC,2010-05-12,22.2345157324
BC,2010-07-28,6.85262407175
BC,2010-10-07,5.41111882781
BC,2010-08-04,5.58905647667
BC,2010-04-06,6.60607478141
BC,2010-08-21,27.8161265951
BC,2010-04-13,82.2288607647
BC,2010-08-07,0.722153432999
BC,2010-06-17,2.13666216411
BC,2010-07-15,9.76703412543
BC,2010-07-09,7.55940808881
BC,2010-07-27,0.270952908955
BC,2010-05-13,2.12129420239
BC,2010-08-26,0.90154642955
BC,2010-04-16,17.3960160505
BC,2010-04-06,1.639384536
BC,2010-07-28,3.44668041682
BC,2010-08-03,0.516146431493
BC,2010-09-30,4.95944536519
BC,2010-07-28,471.575241235
BC,2010-07-21,1573.19840926
BC,2010-07-28,4177.37965153
BC,2010-07-27,214.102595671
BC,2010-08-01,68.2488488929
BC,2010-07-31,140.94909719
BC,2010-08-02,3710.55098826
BC,2010-07-08,3806.53876881
BC,2010-08-02,128.188751587
BC,2010-07-27,4659.27062666
BC,2010-07-28,20.1637981785
BC,2010-07-18,75.3820243792
BC,2010-08-11,424.273602791
BC,2010-07-28,859.758752043
BC,2010-06-21,62.0596045067
BC,2010-06-17,55.3032544424
BC,2010-07-28,105.891129954
BC,2010-05-15,293.529742857
BC,2010-05-28,1369.29948225
BC,2010-06-09,6700.83198744
BC,2010-07-29,2101.28888126
BC,2010-06-17,18598.5648359
BC,2010-05-29,4803.11913069
BC,2010-07-31,6492.96505072
BC,2010-07-27,16363.0669943
BC,2010-07-14,110.985649886
BC,2011-10-31,13.8682769476
BC,2011-05-30,10999.797255
BC,2011-10-24,9.43006362817
BC,2011-11-01,103.04363912
BC,2011-08-07,1.30943230727
BC,2011-10-24,21.3622630925
BC,2011-04-23,1.64220381889
BC,2011-06-14,363.307815407
BC,2011-10-13,2.80409773982
BC,2011-09-09,1.06332040764
BC,2011-07-14,1.09951896725
BC,2011-04-24,7.27567039891
BC,2011-04-09,0.202793413256
BC,2011-10-24,159.763272321
BC,2011-07-07,5.76214670691
BC,2011-10-19,5.37217406504
BC,2011-07-14,20.4128540431
BC,2011-06-06,2.32137042073
BC,2011-05-14,24.6524576417
BC,2011-08-28,0.579673899564
BC,2011-04-22,6.63477425782
BC,2011-07-14,2.0049223564
BC,2011-05-01,3.27695605482
BC,2011-05-08,6.02293654959
BC,2011-05-06,0.991732488659
BC,2011-06-06,0.754929915229
BC,2011-05-10,2.84435675264
BC,2011-08-21,4.07800922076
BC,2011-08-24,3.43349052101
BC,2011-08-11,2.15858958081
BC,2011-09-27,1.236589968
BC,2011-04-22,3.11914277034
BC,2011-04-13,1.56708843255
BC,2011-08-31,7.72931750508
BC,2011-07-03,1.14691374796
BC,2011-08-09,0.247754065018
BC,2011-04-20,3.43318735656
BC,2011-07-14,3.05875674035
BC,2011-08-17,0.741385992419
BC,2011-08-03,3.28171339506
BC,2011-04-27,3.44467203644
BC,2011-07-04,4.14400698617
BC,2011-09-16,1.01532895987
BC,2011-08-01,0.923464563842
BC,2011-03-26,0.819956972968
BC,2011-08-15,7.06482331917
BC,2011-08-10,1.16930783087
BC,2011-05-09,5.7230454795
BC,2011-06-22,2.07027593936
BC,2011-04-11,1.46813560384
BC,2011-09-18,39.9567701709
BC,2011-06-05,27.8234742584
BC,2011-09-25,3.02678887931
BC,2011-06-20,401.031928121
BC,2011-08-02,1.01619096362
BC,2011-03-17,2.5506430079
BC,2011-08-17,1.53575869632
BC,2011-06-25,0.819602443109
BC,2011-03-17,1.22840479884
BC,2011-09-11,1.33053090999
BC,2011-05-15,4.02646896475
BC,2011-09-27,2.76230589568
BC,2011-10-01,8.45537935055
BC,2011-10-29,6.89466910041
BC,2011-05-20,2.19327031475
BC,2011-07-14,0.959270627719
BC,2011-08-05,1.61207491053
BC,2011-08-27,1.22991669024
BC,2011-04-22,1.27104559621
BC,2011-04-22,3.44879137137
BC,2011-08-05,8.15304844332
BC,2011-05-29,4.92557918631
BC,2011-07-14,6.6228062207
BC,2011-06-01,8.77216492161
BC,2011-05-05,11.8896186209
BC,2011-08-31,6.12004435531
BC,2011-10-27,8.07332180123
BC,2011-09-05,38.7658941541
BC,2011-09-09,7.19826892921
BC,2011-09-18,3.21795358536
BC,2011-07-14,6.5086566445
BC,2011-04-08,11.0041754801
BC,2011-08-21,1.60058670013
BC,2011-08-05,6.51327214418
BC,2011-09-01,27.452013411
BC,2011-05-15,1.28114846657
BC,2011-05-22,10.1721068097
BC,2011-04-06,56.9488272429
BC,2011-04-28,10.3022115489
BC,2011-04-30,8.00140319155
BC,2011-04-23,5.16140662021
BC,2011-07-14,12.7907819125
BC,2011-04-24,2.07026016004
BC,2011-08-21,4.49006422416
BC,2011-06-01,16.0074992433
BC,2011-08-08,0.494180644566
BC,2011-04-23,7.98759232486
BC,2011-09-02,9.75381305143
BC,2011-08-02,3.69944548064
BC,,5.67448360445
BC,2011-08-05,103.404050987
BC,,1.9755364654
BC,2012-07-22,788.746431959
BC,2012-07-22,2395.82814421
BC,2012-08-20,7459.44154095
BC,2012-08-19,18.1416680934
BC,2012-09-22,13.6017370978
BC,2012-07-29,26.4550513907
BC,2012-07-04,9424.14561386
BC,2012-07-27,2086.6178826
BC,2012-07-22,4532.25727634
BC,2012-07-26,144.693201811
