province,date,mb_size_ha
MB,2010-06-21,2490.40025942
MB,2010-06-27,1842.5957232
MB,2010-07-05,153.37388063
MB,2010-07-20,430.6250659
MB,2010-07-22,222.165000931
MB,2010-06-30,351.978222764
MB,2010-08-03,657.131131025
MB,2010-08-08,74.5770260253
MB,2010-07-21,172.958823137
MB,2010-08-01,1448.99086817
MB,2010-07-30,164.976330727
MB,2010-08-08,610.089800289
MB,2010-07-02,96.8061748862
MB,2010-07-22,1605.36223933
MB,2010-07-23,1893.87984701
MB,2010-07-23,690.036587939
MB,2010-07-21,320.977315006
MB,2010-08-06,154.453296544
MB,2010-07-28,325.907350721
MB,2010-08-08,25.0968880115
MB,2010-08-05,16.3028730153
MB,2010-06-11,5.13400912278
MB,2010-07-12,1.7110933042
MB,2010-06-07,175.639835828
MB,2010-07-05,1.17093560635
MB,2010-06-10,182.76590805
MB,2010-08-07,3.15233283629
MB,2010-06-20,2.25110379614
MB,2010-08-01,4.26794205766
MB,2010-07-03,5.4025396158
MB,2010-07-26,32.242471938
MB,2011-07-19,566.941157371
MB,2011-10-06,15146.9847673
MB,2011-06-11,41468.5255223
MB,2011-06-30,5766.79265253
MB,2011-07-16,2165.75314178
MB,2011-07-09,14937.3420376
MB,2011-05-08,6464.0035152
MB,2011-06-23,0.0319201387
MB,2011-10-07,2.4863424984
MB,2011-06-30,0.0582169907024
MB,2011-06-10,0.0958473913006
MB,2011-06-11,1.84344916839
MB,2011-10-07,73.6832379232
MB,2011-06-02,0.354220491498
MB,2011-07-08,1.3676201548
MB,2011-07-23,0.175936723367
MB,2011-07-16,312.987555378
MB,2011-07-19,650.830733863
MB,2011-07-19,2.6604644281
MB,2011-07-04,0.0212895113839
MB,2011-07-13,19.8770668215
MB,2011-07-06,0.2043669901
MB,2011-05-16,11.3788540043
MB,2011-08-15,0.143846605789
MB,2011-07-06,0.0514213
MB,2011-04-27,4.476423415
MB,2011-07-19,657.93725709
MB,2011-07-09,8.88196190236
MB,2011-10-09,286.148707507
MB,2011-08-05,0.094421978779
MB,2011-07-15,48.7120755319
MB,2011-07-06,0.234014284453
MB,2011-08-01,0.8136187352
MB,2011-07-13,0.9931832708
MB,2011-07-19,383.059986596
MB,2011-07-04,0.0993869494
MB,2011-07-16,2.9791787998
MB,2011-06-07,0.6950368357
MB,2011-06-26,553.09953305
MB,2011-10-05,1443.98139041
MB,2011-08-20,0.0994142258
MB,2011-08-17,0.0280423091
MB,2011-05-18,0.0168273853
MB,2011-07-12,640.505523678
MB,2011-06-11,0.9935584452
MB,2011-05-17,0.0993620585
MB,2011-07-05,0.105378751314
MB,2011-08-23,0.0994511885
MB,2011-07-09,0.0229655659
MB,2011-09-10,1.9904360435
MB,2011-07-06,0.535737289802
MB,2011-07-02,0.995710406015
MB,2011-06-11,1.22233748315
MB,2011-05-19,0.497650283373
MB,2011-08-04,0.103711942769
MB,2011-07-08,0.0372620445053
MB,2011-07-07,0.1260655773
MB,2011-09-18,0.099419598
MB,2011-07-16,7.9416819214
MB,2011-07-05,0.3337116757
MB,2011-07-10,0.4968483202
MB,2011-08-10,0.0994548851
MB,2011-08-13,0.7080976734
MB,2011-06-15,2.9829671646
MB,2011-07-05,0.3065638939
MB,2011-05-15,0.024117539544
MB,2011-07-07,14.9880309737
MB,2011-09-12,0.0149932699
MB,2011-06-25,0.0995720871633
MB,2011-10-04,0.298582593998
MB,2011-07-31,0.0994985888
MB,2011-08-04,0.9942891618
MB,2011-09-26,0.0994014803
MB,2011-10-01,0.622498684642
MB,2011-07-03,0.9916672349
MB,2011-09-11,64.6904057912
MB,2011-06-23,0.310432508852
MB,2011-08-01,0.0994040562
MB,2011-07-03,0.0995603340235
MB,2011-07-20,16.9943745525
MB,2011-05-16,0.0995710615439
MB,2011-07-04,0.0994547055
MB,2011-07-29,9.95263624387
MB,2011-07-18,0.0995330229319
MB,2011-06-25,0.0993474981
MB,2011-07-26,5.2276722951
MB,2011-08-13,0.298188276
MB,2011-08-17,0.0995214945
MB,2011-09-16,0.3976624924
MB,2011-07-06,0.0994635784
MB,2011-07-19,1.4908732212
MB,2011-05-07,0.0994119007
MB,2011-07-05,0.0993868868
MB,2011-05-26,0.7805144645
MB,2011-07-21,0.0995696095735
MB,2011-07-02,0.0995001401041
MB,2011-06-12,0.697007969821
MB,2011-08-02,0.1990262412
MB,2011-04-29,0.9946773534
MB,2011-07-04,1.4902682529
MB,2011-09-17,0.0994225613
MB,2011-07-18,0.099541308977
MB,2011-07-19,2.98638875026
MB,2011-09-27,0.4975810183
MB,2011-09-10,0.497850194094
MB,2011-06-23,0.0995344406231
MB,2011-06-23,0.497635932938
MB,2011-07-06,0.4972243768
MB,2011-07-12,2.98607758764
MB,2011-10-05,2.08862901298
MB,2011-08-11,0.1988352917
MB,2011-07-03,0.0993369455
MB,2011-10-07,0.0993922109
MB,2011-06-17,0.0995646317474
MB,2011-04-29,0.0994510135
MB,2011-05-19,0.397983951273
MB,2011-08-01,0.9943030743
MB,2011-07-01,0.4975852154
MB,2011-08-20,0.0539005927
MB,2011-07-04,0.0993934947
MB,2011-07-16,0.357900819169
MB,2011-08-11,0.0994510438
MB,2011-07-29,4.97655878296
MB,2011-08-17,0.2983170346
MB,2011-07-17,0.0995061941
MB,2011-07-09,0.0995289941767
MB,2011-08-11,0.0994362504
MB,2011-08-20,0.0994146655
MB,2011-08-11,0.1988739478
MB,2011-07-19,2.484771142
MB,2011-07-04,0.0994331859
MB,2011-05-31,0.0995722922308
MB,2011-07-16,0.1985997427
MB,2011-05-24,0.597435671731
MB,2011-05-18,0.298485606384
MB,2011-08-22,0.0994432136
MB,2011-07-19,0.099530892046
MB,2011-08-07,11.1508800111
MB,2011-07-17,0.9949806395
MB,2011-06-30,39.7371412794
MB,2011-10-07,0.1987997362
MB,2011-06-12,1.9914516158
MB,2011-07-22,0.0994550342
MB,2011-08-15,1.09042795898
MB,2011-07-19,0.0993711185
MB,2011-10-07,0.0994767986
MB,2011-10-01,0.0995228952026
MB,2011-06-22,0.398161383596
MB,2011-07-31,0.099495287
MB,2011-08-28,2.98617513159
MB,2011-07-17,0.2982766359
MB,2011-10-07,0.0995251544136
MB,2011-06-11,0.514722990962
MB,2011-07-06,0.0994027805
MB,2011-08-22,0.1988364789
MB,2011-07-27,0.1988696716
MB,2011-05-16,39.3747986766
MB,2011-07-24,0.198874806
MB,2011-08-27,0.198989451161
MB,2011-07-08,1.4905953905
MB,2011-08-28,0.0994890232
MB,2011-08-19,0.099421563
MB,2011-07-06,1.48646632024
MB,2011-08-05,1.19477915784
MB,2011-07-18,0.298652724117
MB,2011-05-18,0.4775698925
MB,2011-08-30,0.0994476851
MB,2011-07-18,0.0995420977639
MB,2011-07-18,0.1989246553
MB,2011-07-01,7.2174746003
MB,2011-07-23,0.0995025813
MB,2011-09-06,0.1989022772
MB,2011-08-11,0.099411909
MB,2011-07-05,0.0995089788587
MB,2011-10-07,1.9890755854
MB,2011-08-02,0.9940507868
MB,2011-10-07,0.0993978608
MB,2011-05-17,0.4971464253
MB,2011-10-07,0.0993940389
MB,2011-05-18,1.4922849194
MB,2011-06-24,0.0995392177158
MB,2011-07-03,0.0994920377074
MB,2011-07-06,0.2984941092
MB,2011-07-05,0.437448888304
MB,2011-09-25,0.0994952995043
MB,2011-07-06,0.639511381142
MB,2011-08-13,0.7951689618
MB,2011-08-17,1.9882731171
MB,2011-07-13,2.5871925068
MB,2011-05-21,0.0994944296462
MB,2011-05-18,2.9845586737
MB,2011-08-06,0.2984612314
MB,2011-07-04,0.0993928764
MB,2011-08-04,0.0993878594
MB,2011-08-10,0.9951894054
MB,2011-08-22,1.33474600875
MB,2011-07-06,1.99118922071
MB,2011-08-13,0.099398522
MB,2011-05-18,0.463993988712
MB,2011-07-19,0.0995623608159
MB,2011-04-18,0.1989423847
MB,2011-07-23,0.0994554698
MB,2011-10-02,3.98106188043
MB,2011-07-06,1.6937852899
MB,2011-07-19,0.298507363
MB,2011-05-15,0.6966308324
MB,2011-10-07,1.55616541
MB,2011-06-23,0.9939709508
MB,2011-07-04,0.1988947961
MB,2011-05-16,0.1987230377
MB,2011-06-13,0.0994948465421
MB,2011-08-06,0.1988379482
MB,2011-07-08,11.9173981552
MB,2011-06-17,1.9823120212
MB,2011-07-12,2.9854531482
MB,2011-07-04,0.4973632871
MB,2011-05-06,0.231954415031
MB,2011-07-01,0.696838666769
MB,2011-08-04,1.04420229351
MB,2011-06-30,0.4164496085
MB,2011-06-23,4.273893086
MB,2011-06-12,1.2921870162
MB,2011-04-13,1.03942175152
MB,2011-07-10,0.4975507487
MB,2011-07-05,1.4916992684
MB,2011-07-30,1.14764830031
MB,2011-06-24,1.1912103798
MB,2011-05-15,1.7438225794
MB,2011-04-20,0.497507623081
MB,2011-05-23,0.397982013295
MB,2011-06-10,0.131367421208
MB,2011-05-17,1.13578701868
MB,2011-10-05,0.0994218812
MB,2011-08-04,0.0994348053
MB,2011-10-07,1883.908914
MB,2011-07-31,1.8006757007
MB,2011-08-22,0.156255591541
MB,2011-07-03,0.995687012136
MB,2011-08-09,0.0511312731787
MB,2011-08-01,0.1989437269
MB,2011-06-23,0.1219304532
MB,2011-06-30,0.298296034
MB,2011-10-06,7.96413646072
MB,2011-08-01,0.2981943728
MB,2011-09-18,13.168597251
MB,2011-06-30,1.9852563289
MB,2011-07-12,0.0865188463
MB,2011-06-24,0.1988551347
MB,2011-07-06,0.995696255115
MB,2011-06-12,3.9741809779
MB,2011-07-05,0.844673223636
MB,2011-07-21,0.3883018365
MB,2011-04-28,13.8469658441
MB,2011-07-08,2.130254084
MB,2011-08-19,0.099465925
MB,2011-06-07,4.3267525453
MB,2011-06-10,0.29867045567
MB,2011-10-07,0.0993887222
MB,2011-05-18,4.80423497832
MB,2011-07-10,0.9946968848
MB,2011-06-23,29.9731841576
MB,2011-06-24,0.0995575259887
MB,2011-06-27,3.13665383556
MB,2011-09-16,91.8545758104
MB,2011-07-19,0.0994721433
MB,2011-07-03,6.47036575405
MB,2011-08-19,0.4638810279
MB,2011-06-24,0.09937024
MB,2011-05-16,0.9092339167
MB,2011-10-07,4.53567634657
MB,2011-08-08,15029.7491128
MB,2011-07-19,110.245668347
MB,2011-07-16,213.055212733
MB,2011-07-03,60.3508266063
MB,2011-07-03,227.017160239
MB,2011-06-03,73.4031131439
MB,2011-07-14,644.173015739
MB,2011-06-23,131.581738401
MB,2011-07-27,95.6881236216
MB,2011-06-10,23.1440791353
MB,2011-07-03,7.29493813595
MB,2011-07-03,5.04393180992
MB,2011-10-01,95.621744845
MB,2011-10-02,49.7959581565
MB,2011-07-02,141.375401881
MB,2012-06-21,6986.80176397
MB,2012-07-20,5269.97424599
MB,2012-07-04,10264.4384807
MB,2012-07-12,41.9158443886
MB,2012-07-20,1260.02933055
MB,2012-07-13,12155.9813325
MB,2012-04-05,381.897255452
MB,2012-05-12,5992.0434361
MB,2012-07-14,5093.31791476
MB,2012-07-14,6221.26580758
MB,2012-07-12,1692.60376708
MB,2012-07-26,4374.88667317
MB,2012-07-12,7166.75985924
MB,2012-08-04,679.034071427
MB,2012-07-13,2513.82307511
MB,2012-07-10,18275.7098693
MB,2012-07-04,1041.02337471
MB,2012-07-17,5633.14499446
MB,2012-07-12,1874.29827695
MB,2012-07-11,10556.6720796
MB,2012-07-12,1291.20420051
MB,2012-08-29,1.11310123874
MB,2012-05-17,400.116701071
MB,2012-07-28,38.5580841175
MB,2012-07-31,18.5734003787
MB,2012-04-16,116.001303452
MB,2012-07-22,97.4627491283
MB,2012-07-12,56.1378597803
MB,2012-07-12,16.2340971753
MB,2012-07-12,99.4909789832
MB,2012-04-06,303.921823613
MB,2012-05-14,129.052452853
MB,2012-08-22,0.406521655507
MB,2012-09-29,995.563815169
MB,2012-06-03,0.0104060396905
MB,2012-07-12,68.5291161801
MB,2012-07-10,300.155866461
MB,2012-08-20,266.200203522
MB,2012-07-14,0.459793825736
MB,2012-07-27,423.994311535
MB,2012-07-14,355.130071558
MB,2012-07-25,15.7520400202
MB,2012-07-13,0.745010813104
MB,2012-08-21,749.354031395
MB,2012-07-26,1524.14451056
MB,2012-07-28,88.4227042146
MB,2012-05-17,1.70369128146
MB,2012-07-01,6385.3528706
MB,2012-06-02,0.2664607284
MB,2012-04-30,0.201893716151
MB,2012-07-12,0.497313021
MB,2012-07-12,2.1331656358
MB,2012-07-24,0.318897110229
MB,2012-07-27,0.3478233667
MB,2012-03-18,1163.032367
MB,2012-07-14,84.339887054
MB,2012-03-22,907.683900447
MB,2012-04-28,1210.93382664
MB,2012-04-26,235.378532049
MB,2012-05-12,4028.10140092
MB,2012-08-12,0.770618560256
MB,2012-07-11,0.9963717991
MB,2012-06-19,9.65098001119
MB,2012-08-13,0.418359424716
MB,2012-07-09,5.94078991623
MB,2012-07-14,0.179943481346
MB,2012-04-06,35.7723254096
MB,2012-07-30,0.1967565153
MB,2012-06-22,0.19554311025
MB,2012-05-31,12.6669288468
MB,2012-07-12,0.0429152817
MB,2012-06-29,0.174546524367
MB,2012-07-04,2.20136077447
MB,2012-06-01,1.53998254156
MB,2012-06-01,0.271594882823
MB,2012-05-13,1258.18020439
MB,2012-06-30,0.497420405
MB,2012-07-10,0.2794851954
MB,2012-08-16,0.296692505649
MB,2012-06-01,0.363312217806
MB,2012-07-22,1.76271758468
MB,2012-04-26,0.5929401723
MB,2012-06-29,0.0134866861443
MB,2012-06-27,0.492444747049
MB,2012-07-28,53.6264443266
MB,2012-04-23,424.433186859
MB,2012-07-24,0.0634015859
MB,2012-07-03,0.0111957707603
MB,2012-05-30,0.199144407684
MB,2012-09-23,0.227419205131
MB,2012-04-19,66.2135006385
MB,2012-04-06,14.9391828765
MB,2012-07-25,8.2871456894
MB,2012-07-30,11.2460676234
MB,2012-07-23,0.1956093235
MB,2012-07-28,9.6411389105
MB,2012-06-01,0.572450652992
MB,2012-07-20,2059.97767368
MB,2012-07-29,0.0830463672508
MB,2012-07-10,66.2816640575
MB,2012-06-29,19.6612954326
MB,2012-06-25,0.182710715592
MB,2012-06-01,14.4487603489
MB,2012-06-14,0.49773720214
MB,2012-06-29,2.4874260543
MB,2012-08-01,4.93944084647
MB,2012-04-29,0.0040754773
MB,2012-07-24,0.0894705553586
MB,2012-04-21,125.43288337
MB,2012-07-29,0.0175503998
MB,2012-07-13,20.2980895428
MB,2012-07-13,10.0104354914
MB,2012-07-28,0.951206531737
MB,2012-07-12,0.3834074997
MB,2012-05-29,0.398081219196
MB,2012-07-20,18.0873471613
MB,2012-04-12,0.199135801634
MB,2012-08-29,0.00700417546339
MB,2012-07-24,0.298637432231
MB,2012-07-20,954.250232281
MB,2012-07-11,2.98667474035
MB,2012-05-26,0.19903791213
MB,2012-03-21,0.0994834976
MB,2012-04-03,59.7412939967
MB,2012-05-27,0.1446040039
MB,2012-07-02,0.0994710011
MB,2012-09-18,0.49778423355
MB,2012-07-13,0.995100472623
MB,2012-07-24,0.49764118387
MB,2012-07-03,0.0995318159132
MB,2012-07-10,0.198680485
MB,2012-07-24,0.29865615415
MB,2012-09-26,0.9934592436
MB,2012-07-27,0.199118460547
MB,2012-07-24,1.07422200869
MB,2012-07-27,0.0995693352808
MB,2012-07-03,0.497512946196
MB,2012-07-11,13.6357145979
MB,2012-08-03,0.0994972879849
MB,2012-04-23,0.9948412961
MB,2012-06-28,0.0994193986
MB,2012-07-29,0.099433369
MB,2012-04-28,0.99527183484
MB,2012-05-24,0.199028583591
MB,2012-07-08,0.266019366278
MB,2012-07-03,0.0995029857292
MB,2012-05-14,0.0993948015
MB,2012-03-26,0.503268947699
MB,2012-07-23,0.0993971043
MB,2012-07-04,0.199007811946
MB,2012-05-15,0.298177666
MB,2012-07-30,0.099498405398
MB,2012-07-26,3.98284518775
MB,2012-05-21,0.0995138643375
MB,2012-07-26,0.1988507768
MB,2012-07-29,0.0995685843791
MB,2012-07-11,4.9667095934
MB,2012-07-29,0.0995699672415
MB,2012-09-09,0.0995183584
MB,2012-05-13,0.9943323614
MB,2012-04-27,0.2983540099
MB,2012-07-11,2.78786473279
MB,2012-07-27,0.0995691927277
MB,2012-07-30,0.397976842877
MB,2012-07-20,0.9938749045
MB,2012-08-10,0.49754718494
MB,2012-08-01,4.9679788643
MB,2012-07-12,0.19913543779
MB,2012-07-28,1.99144287044
MB,2012-05-28,0.33877750018
MB,2012-04-22,0.497726163107
MB,2012-09-26,0.995717055654
MB,2012-07-29,0.995621555524
MB,2012-08-22,0.9936609528
MB,2012-07-12,0.093178958322
MB,2012-03-22,0.1989282704
MB,2012-09-15,1.8167377094
MB,2012-10-02,0.0993905656
MB,2012-07-16,0.0994303679
MB,2012-06-06,0.9942931056
MB,2012-04-28,9.9510142579
MB,2012-07-10,0.0993691846
MB,2012-07-13,19.9138716435
MB,2012-07-19,0.0995665373489
MB,2012-07-29,0.0995693992487
MB,2012-07-11,1.99131022212
MB,2012-07-11,0.298717805698
MB,2012-06-22,0.0993613533
MB,2012-08-05,0.0994235167
MB,2012-04-20,0.0994165278
MB,2012-06-29,0.9950154246
MB,2012-07-12,0.0994727081
MB,2012-03-30,0.0994277345
MB,2012-06-02,0.298637900448
MB,2012-07-24,0.19909183771
MB,2012-08-29,1.0382230539
MB,2012-04-18,8.454540649
MB,2012-07-10,0.4966198423
MB,2012-07-13,0.1134116382
MB,2012-06-01,11.5715234983
MB,2012-07-24,0.199111598466
MB,2012-03-26,0.0994502544
MB,2012-08-13,4.9716358692
MB,2012-09-26,0.170684888461
MB,2012-07-26,0.0993694018
MB,2012-07-22,0.497442704641
MB,2012-05-30,0.0995720869507
MB,2012-07-13,0.298717252695
MB,2012-07-13,24.8666516503
MB,2012-09-28,0.0995521365673
MB,2012-09-14,0.497634539129
MB,2012-08-01,0.0994923260262
MB,2012-07-10,0.597425577242
MB,2012-07-13,0.497520773908
MB,2012-07-08,0.0846928236
MB,2012-07-13,0.0994919147
MB,2012-07-28,0.0994983147016
MB,2012-09-10,0.173885246
MB,2012-05-14,0.0995299751544
MB,2012-06-02,16.8427947439
MB,2012-07-24,0.398172625682
MB,2012-07-15,0.0995167267916
MB,2012-07-11,0.796246165083
MB,2012-09-19,0.0994231632
MB,2012-05-14,2.176815024
MB,2012-07-16,0.298591320757
MB,2012-07-07,0.0994347589
MB,2012-07-07,0.1988811465
MB,2012-07-25,0.497780457375
MB,2012-05-15,0.0121874358993
MB,2012-06-28,0.0994252533
MB,2012-07-27,0.099569684489
MB,2012-08-20,0.298709076374
MB,2012-07-04,0.0995600958324
MB,2012-06-01,0.0995562655441
MB,2012-07-22,0.0993407573
MB,2012-04-17,0.0993904543
MB,2012-07-10,0.9936271218
MB,2012-07-13,2.48901212695
MB,2012-06-04,41.1201380018
MB,2012-06-01,0.4968604973
MB,2012-07-18,10.9463426239
MB,2012-07-17,1.9863816267
MB,2012-07-10,0.1987377235
MB,2012-07-08,1.12012357377
MB,2012-07-30,2.9790619025
MB,2012-07-05,0.0569450778173
MB,2012-04-12,0.0995677806499
MB,2012-06-29,0.0995022423
MB,2012-07-30,0.1858013065
MB,2012-03-19,0.1989707507
MB,2012-07-12,0.9928757924
MB,2012-07-12,0.202530311
MB,2012-08-07,0.4972793408
MB,2012-07-28,0.118468185026
MB,2012-04-29,0.4969527166
MB,2012-07-19,19.860630635
MB,2012-07-10,35.6295134861
MB,2012-07-21,0.0523435312175
MB,2012-07-29,0.0995176945865
MB,2012-04-17,0.0364432189
MB,2012-07-07,0.691457260611
MB,2012-08-23,0.574980091
MB,2012-06-07,6.9893588741
MB,2012-07-02,0.4476631756
MB,2012-06-07,0.2835391045
MB,2012-06-04,0.099475109755
MB,2012-04-02,1.99124541107
MB,2012-07-19,0.0995224343736
MB,2012-06-01,0.0995524040805
MB,2012-07-23,0.4973019532
MB,2012-10-01,0.298718024906
MB,2012-06-01,0.0995527167967
MB,2012-07-27,1.241712731
MB,2012-10-02,0.4970637298
MB,2012-07-28,0.995043279456
MB,2012-07-04,0.1987420947
MB,2012-06-30,0.0994961229134
MB,2012-07-18,1.9869499375
MB,2012-07-08,0.995240366769
MB,2012-08-21,1.9884179405
MB,2012-07-27,0.09322294316
MB,2012-07-29,0.0994359552
MB,2012-07-20,0.398200404814
MB,2012-07-11,4.9683260634
MB,2012-09-30,0.0995707802271
MB,2012-07-24,0.199095476979
MB,2012-07-14,0.9944621611
MB,2012-07-15,1.4243348438
MB,2012-07-29,2.91588740117
MB,2012-08-24,0.1989133447
MB,2012-05-17,2.6368348339
MB,2012-07-18,1.9875383693
MB,2012-05-16,0.9951919778
MB,2012-07-14,1.48003637363
MB,2012-09-18,98.9536559851
MB,2012-07-04,103.206458951
MB,2012-04-12,0.199136289141
MB,2012-07-13,0.1983551619
MB,2012-07-28,0.634178963918
MB,2012-07-11,4.9702670324
MB,2012-07-30,9.9483936886
MB,2012-07-30,0.0995545342715
MB,2012-07-09,0.298596320991
MB,2012-08-04,0.29851658614
MB,2012-05-08,1.4905656715
MB,2012-07-18,0.2983147324
MB,2012-07-18,0.497862434007
MB,2012-09-10,0.6847003361
MB,2012-06-29,0.9951822248
MB,2012-07-04,0.0993709508
MB,2012-09-28,4.6485950152
MB,2012-07-25,0.0995321764625
MB,2012-08-06,0.0995150215929
MB,2012-08-01,0.199136136897
MB,2012-07-09,0.0994282985
MB,2012-04-21,2.35678351382
MB,2012-08-07,0.0995723945598
MB,2012-07-12,0.937473482459
MB,2012-08-09,0.0995273502265
MB,2012-07-13,4.9645522208
MB,2012-05-21,1.32450172386
MB,2012-07-25,10.065879727
MB,2012-04-12,0.199135824486
MB,2012-07-12,0.4107137161
MB,2012-05-06,48.3369658079
MB,2012-08-07,0.0993601311
MB,2012-07-08,0.2983401326
MB,2012-04-01,10.1289426247
MB,2012-08-24,1.6696501045
MB,2012-06-20,0.0995109725956
MB,2012-09-30,0.497798520552
MB,2012-06-02,1.9872151991
MB,2012-04-04,1.0479231838
MB,2012-05-09,2.77254898433
MB,2012-08-04,35.5609467223
MB,2012-04-26,1.9896090564
MB,2012-07-22,0.0994237023
MB,2012-08-17,0.198992004486
MB,2012-07-30,0.199103311639
MB,2012-09-18,0.0994781772
MB,2012-08-07,5.26184799475
MB,2012-06-01,1.82543696644
MB,2012-07-20,0.1988446688
MB,2012-07-12,0.2064854613
MB,2012-05-14,0.099400278
MB,2012-06-26,0.749941030942
MB,2012-07-12,0.9933439593
MB,2012-04-23,0.0995713435865
MB,2012-08-22,0.497742940794
MB,2012-05-13,0.518562310884
MB,2012-04-06,3.14300915077
MB,2012-10-18,0.0993876903
MB,2012-07-05,4.73489771727
MB,2012-07-24,0.0116086662447
MB,2012-07-29,0.1987886204
MB,2012-07-03,0.4969493457
MB,2012-09-01,2.8616236873
MB,2012-05-23,0.199137145252
MB,2012-07-25,0.1987286564
MB,2012-07-29,0.0995685377342
MB,2012-10-02,1.0500873747
MB,2012-07-11,21.9141023904
MB,2012-05-30,2.5754796174
MB,2012-07-17,79.4498149479
MB,2012-04-21,55.9134687358
MB,2012-05-01,3.62641832972
MB,2012-07-22,2.89908622289
MB,2012-05-18,1.99138235206
MB,2012-08-13,0.497724480582
MB,2012-07-11,0.199124834971
MB,2012-04-06,72.5452611158
MB,2012-06-29,1.4924337765
MB,2012-07-26,0.099495721197
MB,2012-07-15,0.099523494681
MB,2012-07-15,0.159795119131
MB,2012-08-29,1.5128888021
MB,2012-04-29,6.56602352133
MB,2012-07-08,12.5991163687
MB,2012-06-22,0.199076251003
MB,2012-04-27,0.665297686821
MB,2012-08-01,2.981927087
MB,2012-07-30,1.3801913076
MB,2012-06-01,0.0995681041504
MB,2012-07-25,0.0994959377814
MB,2012-05-13,11.8198864293
MB,2012-03-19,0.1688545331
MB,2012-09-15,3.9826475078
MB,2012-07-30,0.42436697557
MB,2012-03-26,17.0640072139
MB,2012-09-09,0.35278767765
MB,2012-07-19,20.7084501412
MB,2012-09-26,134.826973055
MB,2012-07-22,0.199129061647
MB,2012-06-22,0.0995447151872
MB,2012-07-20,0.0993642047
MB,2012-04-02,361.816230043
MB,2012-05-20,0.995691920195
MB,2012-05-15,2.7827840178
MB,2012-04-28,1.08687311062
MB,2012-07-28,0.4115425623
MB,2012-08-06,1.9885382647
MB,2012-05-28,2.38849641907
MB,2012-03-26,0.0993901754
MB,2012-07-29,0.0993929861
MB,2012-04-29,1.812807754
MB,2012-07-25,0.0995415210456
MB,2012-06-02,17.2761664722
MB,2012-07-31,0.0995696603693
MB,2012-07-28,0.0995722995823
MB,2012-07-04,2.5078657127
MB,2012-04-12,70.2330688083
MB,2012-06-29,28.0609951028
MB,2012-05-13,59.876400765
MB,2012-05-29,0.9252573286
MB,2012-07-09,3.9756404175
MB,2012-05-09,100.142820283
MB,2012-06-25,0.399376163817
MB,2012-07-01,3.1862454542
MB,2012-07-12,5.82630382632
MB,2012-04-03,25.9491209499
MB,2012-06-07,0.950724843503
MB,2012-06-30,0.385683449739
MB,2012-07-12,349.819032929
MB,2012-07-13,1593.05926458
MB,2012-07-12,21415.780713
MB,2012-07-12,160.704117546
MB,2012-07-16,3977.99159101
MB,2012-07-30,302.464385227
MB,2012-07-20,189.561992843
MB,2012-07-27,558.60127283
MB,2012-07-13,69.1853053159
MB,2012-08-02,230.344682552
MB,2012-07-20,650.578841668
MB,2012-07-05,156.350875818
MB,2012-07-13,72.7652814948
MB,2012-07-14,1668.05946891
MB,2012-07-24,84.8078431994
MB,2012-07-14,53.1497282837
MB,2012-07-20,93.8541944685
MB,2012-07-22,593.910748093
MB,2012-07-14,1284.28333906
MB,2012-07-20,166.96934737
MB,2012-07-13,1645.98863722
MB,2012-06-13,484.893126663
MB,2012-07-13,3661.96033106
MB,2012-07-29,100.89277593
MB,2012-07-11,269.673125379
MB,2012-08-10,109.251128937
MB,2012-07-11,128.60269646
MB,2012-07-12,546.330627368
MB,2012-07-08,0.900315874255
MB,2012-07-30,40.4525429247
MB,2012-06-27,117.718809348
MB,2012-06-01,7.20571089454
MB,2012-07-30,5.08664056744
MB,2013-07-07,11919.3033056
MB,2013-07-03,22519.3015557
MB,2013-07-03,9909.90931616
MB,2013-08-03,9506.29017795
MB,2013-08-10,51.138224929
MB,2013-06-09,38841.8131221
MB,2013-07-04,528.611387499
MB,2013-06-28,16281.5466491
MB,2013-07-06,11812.478027
MB,2013-07-01,356.86768636
MB,2013-07-07,443.375013598
MB,2013-06-09,25335.8551319
MB,2013-07-07,1979.20393327
MB,2013-07-12,725.594256006
MB,2013-07-12,3590.57200288
MB,2013-06-20,15192.5364557
MB,2013-07-03,644.049859665
MB,2013-07-03,29586.8615261
MB,2013-07-04,808.560267965
MB,2013-07-07,4457.20015372
MB,2013-07-29,1285.21526518
MB,2013-07-07,954.480114886
MB,2013-08-10,6784.00846923
MB,2013-07-12,17196.1688864
MB,2013-07-29,1664.77147823
MB,2013-07-10,17187.8277561
MB,2013-08-10,6637.86375176
MB,2013-07-29,259.416588621
MB,2013-07-02,4014.01466062
MB,2013-06-29,22565.2619044
MB,2013-08-19,3192.29093616
MB,2013-08-18,460.099865471
MB,2013-07-06,6586.16930546
MB,2013-06-12,91384.1855706
MB,2013-07-01,22958.8606636
MB,2013-06-20,21454.3114628
MB,2013-07-01,1616.25660871
MB,2013-07-03,585.814457781
MB,2013-07-16,290.040767671
MB,2013-07-12,8242.73294235
MB,2013-07-03,11915.8266178
MB,2013-08-03,2266.9371294
MB,2013-07-25,2648.50039004
MB,2013-05-28,7869.63710149
MB,2013-06-01,112533.565482
MB,2013-07-06,5164.58939111
MB,2013-06-06,89104.8564506
MB,2013-08-03,15482.8848107
MB,2013-07-06,6612.91103559
MB,2013-07-04,3378.6884844
MB,2013-06-05,276577.734271
MB,2013-09-04,109.09718613
MB,2013-07-03,52.028085798
